2, 100, 1.4932e+008, 5.05666e+007, 1.99887e+008, 5152, 9814.95, 917, 1322
3, 200, 1.47563e+008, 4.96453e+007, 1.97209e+008, 5104, 9726.75, 917, 1322
4, 300, 1.461e+008, 4.87191e+007, 1.94819e+008, 5050, 9647.35, 917, 1322
5, 400, 1.45416e+008, 4.83198e+007, 1.93736e+008, 5030, 9606.31, 917, 1322
6, 510, 1.45057e+008, 4.79914e+007, 1.93048e+008, 5009, 9581.03, 917, 1322
7, 600, 1.45915e+008, 4.825e+007, 1.94165e+008, 5045, 9563.92, 917, 1322
8, 700, 1.45451e+008, 4.76265e+007, 1.93078e+008, 5014, 9498.71, 917, 1322
9, 800, 1.45415e+008, 4.75688e+007, 1.92984e+008, 5016, 9483.41, 917, 1322
10, 900, 1.4581e+008, 4.7451e+007, 1.93261e+008, 5018, 9456.17, 917, 1322
11, 1000, 1.46402e+008, 4.76038e+007, 1.94006e+008, 5033, 9458.33, 917, 1322
12, 1100, 1.46629e+008, 4.752e+007, 1.94149e+008, 5035, 9437.93, 917, 1322
13, 1200, 1.4614e+008, 4.73271e+007, 1.93468e+008, 5027, 9414.58, 917, 1322
14, 1300, 1.45009e+008, 4.66007e+007, 1.91609e+008, 4978, 9361.33, 917, 1322
15, 1400, 1.44825e+008, 4.64636e+007, 1.91289e+008, 4968, 9352.58, 917, 1322
16, 1500, 1.45415e+008, 4.65085e+007, 1.91924e+008, 4986, 9327.82, 917, 1322
17, 1610, 1.46181e+008, 4.66914e+007, 1.92872e+008, 5009, 9321.5, 917, 1322
18, 1700, 1.4515e+008, 4.63528e+007, 1.91503e+008, 4982, 9304.06, 917, 1322
19, 1800, 1.4509e+008, 4.61581e+007, 1.91249e+008, 4966, 9294.83, 917, 1322
20, 1900, 1.45543e+008, 4.60828e+007, 1.91626e+008, 4980, 9253.57, 917, 1322
21, 2000, 1.45525e+008, 4.6059e+007, 1.91584e+008, 4981, 9246.95, 917, 1322
22, 2100, 1.45345e+008, 4.58873e+007, 1.91232e+008, 4969, 9234.72, 917, 1322
23, 2200, 1.46437e+008, 4.61292e+007, 1.92566e+008, 4996, 9233.22, 917, 1322
24, 2300, 1.46657e+008, 4.62111e+007, 1.92868e+008, 5008, 9227.46, 917, 1322
25, 2400, 1.46396e+008, 4.59005e+007, 1.92297e+008, 4993, 9192.97, 917, 1322
26, 2500, 1.45814e+008, 4.5607e+007, 1.91421e+008, 4976, 9165.39, 917, 1321
27, 2600, 1.46437e+008, 4.56331e+007, 1.9207e+008, 4981, 9161.44, 917, 1322
28, 2700, 1.45705e+008, 4.52902e+007, 1.90995e+008, 4945, 9158.79, 917, 1322
29, 2800, 1.46218e+008, 4.5416e+007, 1.91634e+008, 4968, 9141.71, 917, 1322
30, 2900, 1.46543e+008, 4.54809e+007, 1.92024e+008, 4983, 9127.22, 917, 1322
31, 3000, 1.4699e+008, 4.55776e+007, 1.92568e+008, 4997, 9120.98, 917, 1322
32, 3100, 1.45626e+008, 4.48409e+007, 1.90466e+008, 4949, 9060.59, 917, 1322
33, 3200, 1.46457e+008, 4.52053e+007, 1.91662e+008, 4979, 9079.19, 917, 1322
34, 3300, 1.47328e+008, 4.53113e+007, 1.92639e+008, 4999, 9064.08, 917, 1322
35, 3410, 1.46565e+008, 4.50852e+007, 1.9165e+008, 4975, 9062.36, 917, 1322
36, 3500, 1.46219e+008, 4.48232e+007, 1.91043e+008, 4972, 9015.12, 917, 1322
37, 3600, 1.46622e+008, 4.47819e+007, 1.91404e+008, 4967, 9015.89, 917, 1322
38, 3700, 1.46609e+008, 4.46818e+007, 1.9129e+008, 4960, 9008.43, 917, 1322
39, 3800, 1.47589e+008, 4.49528e+007, 1.92542e+008, 4997, 8995.96, 917, 1322
40, 3900, 1.47612e+008, 4.48564e+007, 1.92469e+008, 4998, 8974.87, 917, 1322
41, 4000, 1.47505e+008, 4.47863e+007, 1.92291e+008, 4987, 8980.61, 917, 1322
42, 4100, 1.46353e+008, 4.42172e+007, 1.9057e+008, 4935, 8959.92, 917, 1322
43, 4200, 1.47098e+008, 4.42445e+007, 1.91342e+008, 4965, 8911.29, 917, 1322
44, 4300, 1.47328e+008, 4.43244e+007, 1.91652e+008, 4973, 8913, 917, 1322
45, 4400, 1.47346e+008, 4.43557e+007, 1.91702e+008, 4972, 8921.1, 917, 1322
46, 4500, 1.47335e+008, 4.42234e+007, 1.91559e+008, 4959, 8917.81, 917, 1322
47, 4600, 1.47639e+008, 4.42899e+007, 1.91929e+008, 4980, 8893.56, 917, 1322
48, 4700, 1.47603e+008, 4.4013e+007, 1.91616e+008, 4968, 8859.3, 917, 1322
49, 4800, 1.46708e+008, 4.36488e+007, 1.90357e+008, 4928, 8857.3, 917, 1322
50, 4900, 1.4783e+008, 4.40314e+007, 1.91862e+008, 4978, 8845.2, 917, 1322
51, 5000, 1.47287e+008, 4.38566e+007, 1.91143e+008, 4959, 8843.85, 917, 1322
52, 5100, 1.47247e+008, 4.37283e+007, 1.90976e+008, 4952, 8830.44, 917, 1322
53, 5200, 1.47379e+008, 4.36221e+007, 1.91001e+008, 4952, 8808.99, 917, 1322
54, 5300, 1.47692e+008, 4.36507e+007, 1.91343e+008, 4960, 8800.54, 917, 1322
55, 5400, 1.47706e+008, 4.36138e+007, 1.9132e+008, 4958, 8796.65, 917, 1322
56, 5500, 1.47533e+008, 4.34367e+007, 1.9097e+008, 4947, 8780.42, 917, 1322
57, 5600, 1.48092e+008, 4.36044e+007, 1.91696e+008, 4969, 8775.28, 917, 1322
58, 5700, 1.4774e+008, 4.3373e+007, 1.91113e+008, 4952, 8758.68, 917, 1322
59, 5800, 1.47767e+008, 4.32726e+007, 1.9104e+008, 4958, 8727.83, 917, 1322
60, 5900, 1.48359e+008, 4.35602e+007, 1.91919e+008, 4980, 8747.02, 917, 1322
61, 6000, 1.47833e+008, 4.31577e+007, 1.90991e+008, 4949, 8720.5, 917, 1322
62, 6100, 1.47624e+008, 4.30517e+007, 1.90676e+008, 4948, 8700.83, 917, 1322
63, 6200, 1.51061e+008, 4.41283e+007, 1.9519e+008, 5031, 8771.28, 917, 1322
64, 6300, 1.53401e+008, 4.48853e+007, 1.98287e+008, 5090, 8818.33, 917, 1322
65, 6400, 1.54396e+008, 4.52369e+007, 1.99633e+008, 5125, 8826.71, 917, 1322
66, 6500, 1.5421e+008, 4.48786e+007, 1.99089e+008, 5096, 8806.63, 917, 1322
67, 6600, 1.54903e+008, 4.51043e+007, 2.00007e+008, 5121, 8807.72, 917, 1322
