2, 500, 2.97213e+006, 1.80246e+006, 4.77459e+006, 522, 3453, 1349, 783
3, 1000, 2.89116e+006, 1.74609e+006, 4.63725e+006, 508, 3437.18, 1350, 783
4, 1500, 2.75778e+006, 1.65681e+006, 4.41459e+006, 486, 3409.07, 1350, 783
5, 2000, 2.82111e+006, 1.6668e+006, 4.48791e+006, 489, 3408.59, 1349, 783
6, 2500, 2.82888e+006, 1.6781e+006, 4.50698e+006, 496, 3383.26, 1350, 783
7, 3000, 2.85839e+006, 1.66633e+006, 4.52472e+006, 496, 3359.54, 1350, 783
8, 3500, 2.83195e+006, 1.66622e+006, 4.49817e+006, 495, 3366.09, 1351, 782
9, 4000, 2.76768e+006, 1.6421e+006, 4.40979e+006, 488, 3364.97, 1351, 782
10, 4505, 2.75136e+006, 1.61879e+006, 4.37014e+006, 483, 3351.52, 1350, 782
11, 5005, 2.69918e+006, 1.58276e+006, 4.28194e+006, 474, 3339.15, 1351, 782
12, 5505, 2.58549e+006, 1.50694e+006, 4.09243e+006, 453, 3326.57, 1350, 782
13, 6005, 2.43963e+006, 1.4195e+006, 3.85913e+006, 430, 3301.17, 1351, 782
14, 6505, 2.30753e+006, 1.35229e+006, 3.65981e+006, 411, 3290.23, 1351, 782
15, 7005, 2.18013e+006, 1.30591e+006, 3.48604e+006, 395, 3306.09, 1350, 782
16, 7505, 2.2385e+006, 1.31259e+006, 3.55109e+006, 400, 3281.48, 1351, 782
17, 8005, 2.16373e+006, 1.26451e+006, 3.42824e+006, 386, 3275.93, 1351, 782
18, 8505, 2.07935e+006, 1.22409e+006, 3.30344e+006, 373, 3281.75, 1351, 781
19, 9005, 2.00696e+006, 1.18342e+006, 3.19038e+006, 361, 3278.17, 1351, 781
20, 9506, 1.9603e+006, 1.14916e+006, 3.10946e+006, 352, 3264.67, 1351, 781
21, 10006, 1.92813e+006, 1.14749e+006, 3.07562e+006, 351, 3269.2, 1351, 781
22, 10506, 2.2487e+006, 1.28911e+006, 3.53782e+006, 398, 3238.98, 1352, 781
23, 11006, 2.39702e+006, 1.36651e+006, 3.76353e+006, 423, 3230.52, 1351, 782
24, 11506, 2.49581e+006, 1.40211e+006, 3.89792e+006, 436, 3215.86, 1352, 782
25, 12006, 2.60242e+006, 1.44835e+006, 4.05077e+006, 450, 3218.57, 1351, 782
26, 12506, 2.55283e+006, 1.41658e+006, 3.96941e+006, 441, 3212.19, 1352, 782
27, 13006, 2.53862e+006, 1.39661e+006, 3.93523e+006, 438, 3188.61, 1351, 782
28, 13506, 2.374e+006, 1.32666e+006, 3.70065e+006, 414, 3204.48, 1350, 782
29, 14006, 2.17862e+006, 1.22004e+006, 3.39867e+006, 382, 3193.83, 1350, 782
30, 14504, 1.96362e+006, 1.11871e+006, 3.08233e+006, 350, 3196.32, 1350, 783
31, 15004, 1.66373e+006, 952825, 2.61655e+006, 298, 3197.4, 1350, 783
32, 15504, 1.80359e+006, 1.03221e+006, 2.8358e+006, 325, 3176.04, 1351, 782
33, 16004, 1.86061e+006, 1.04683e+006, 2.90744e+006, 332, 3153.1, 1350, 782
34, 16504, 1.92827e+006, 1.07781e+006, 3.00608e+006, 343, 3142.31, 1351, 783
35, 17004, 1.72264e+006, 982616, 2.70526e+006, 311, 3159.54, 1350, 783
36, 17504, 1.68069e+006, 943667, 2.62436e+006, 301, 3135.11, 1350, 783
37, 18004, 1.58759e+006, 891292, 2.47888e+006, 284, 3138.35, 1351, 783
38, 18504, 1.50185e+006, 840424, 2.34227e+006, 268, 3135.91, 1350, 784
39, 19004, 1.55416e+006, 870353, 2.42451e+006, 278, 3130.77, 1350, 783
40, 19504, 1.57342e+006, 878089, 2.45151e+006, 281, 3124.87, 1350, 783
41, 20004, 1.64981e+006, 912796, 2.56261e+006, 292, 3126.01, 1350, 783
42, 20504, 1.44299e+006, 813469, 2.25646e+006, 260, 3128.73, 1350, 783
43, 21004, 1.35838e+006, 750621, 2.109e+006, 243, 3088.98, 1351, 784
44, 21504, 1.27269e+006, 703432, 1.97612e+006, 227, 3098.82, 1351, 784
45, 22004, 1.37295e+006, 763842, 2.13679e+006, 246, 3105.05, 1350, 784
46, 22504, 1.34323e+006, 757933, 2.10116e+006, 244, 3106.28, 1349, 783
47, 23005, 1.29931e+006, 722569, 2.02188e+006, 233, 3101.15, 1349, 784
48, 23505, 1.2856e+006, 719441, 2.00504e+006, 232, 3101.04, 1348, 784
49, 24005, 1.23155e+006, 673913, 1.90547e+006, 219, 3077.23, 1350, 784
50, 24505, 1.14875e+006, 633385, 1.78214e+006, 206, 3074.69, 1350, 783
51, 25005, 1.0704e+006, 592572, 1.66298e+006, 193, 3070.32, 1352, 784
52, 25505, 1.16307e+006, 655125, 1.8182e+006, 212, 3090.21, 1349, 784
53, 26005, 1.07374e+006, 583465, 1.65721e+006, 191, 3054.79, 1351, 785
54, 26505, 1.08026e+006, 596654, 1.67691e+006, 194, 3075.53, 1351, 785
55, 27005, 1.03462e+006, 563999, 1.59862e+006, 184, 3065.21, 1349, 784
56, 27505, 964156, 523910, 1.48807e+006, 172, 3045.99, 1352, 784
57, 28005, 991126, 539040, 1.53017e+006, 176, 3062.73, 1349, 785
58, 28505, 991111, 540788, 1.5319e+006, 177, 3055.3, 1349, 784
59, 29005, 952213, 515998, 1.46821e+006, 170, 3035.28, 1350, 784
60, 29505, 948837, 516838, 1.46568e+006, 169, 3058.21, 1348, 785
61, 30005, 949964, 511314, 1.46128e+006, 169, 3025.53, 1351, 784
62, 30505, 924970, 496324, 1.42129e+006, 164, 3026.37, 1352, 783
63, 31005, 1.00824e+006, 541721, 1.54997e+006, 180, 3009.56, 1352, 784
64, 31505, 1.10894e+006, 607993, 1.71694e+006, 201, 3024.84, 1351, 784
65, 32005, 1.00218e+006, 541572, 1.54375e+006, 179, 3025.54, 1350, 783
66, 32505, 904630, 486857, 1.39149e+006, 162, 3005.29, 1352, 783
67, 33005, 696444, 363706, 1.06015e+006, 122, 2981.2, 1355, 784
68, 33505, 519502, 271538, 791040, 91, 2983.93, 1354, 783
