strain_stim,jnl,frame,time_ms,fluor
odr7p_NH4Br,JNL_10off_120on_50off,417,41611,180974000
odr7p_NH4Br,JNL_10off_120on_50off,418,41711,181049000
odr7p_NH4Br,JNL_10off_120on_50off,419,41811,180790000
odr7p_NH4Br,JNL_10off_120on_50off,420,41911,181043000
odr7p_NH4Br,JNL_10off_120on_50off,421,42011,180678000
odr7p_NH4Br,JNL_10off_120on_50off,422,42111,180550000
odr7p_NH4Br,JNL_10off_120on_50off,423,42211,180169000
odr7p_NH4Br,JNL_10off_120on_50off,424,42311,180799000
odr7p_NH4Br,JNL_10off_120on_50off,425,42411,180323000
odr7p_NH4Br,JNL_10off_120on_50off,426,42511,180250000
odr7p_NH4Br,JNL_10off_120on_50off,427,42611,180613000
odr7p_NH4Br,JNL_10off_120on_50off,428,42711,180378000
odr7p_NH4Br,JNL_10off_120on_50off,429,42811,180537000
odr7p_NH4Br,JNL_10off_120on_50off,430,42911,180315000
odr7p_NH4Br,JNL_10off_120on_50off,431,43011,180336000
odr7p_NH4Br,JNL_10off_120on_50off,432,43111,180323000
odr7p_NH4Br,JNL_10off_120on_50off,433,43211,180093000
odr7p_NH4Br,JNL_10off_120on_50off,434,43311,179837000
odr7p_NH4Br,JNL_10off_120on_50off,435,43411,180214000
odr7p_NH4Br,JNL_10off_120on_50off,436,43511,179665000
odr7p_NH4Br,JNL_10off_120on_50off,437,43611,179578000
odr7p_NH4Br,JNL_10off_120on_50off,438,43711,179870000
odr7p_NH4Br,JNL_10off_120on_50off,439,43811,179202000
odr7p_NH4Br,JNL_10off_120on_50off,440,43911,179797000
odr7p_NH4Br,JNL_10off_120on_50off,441,44011,179283000
odr7p_NH4Br,JNL_10off_120on_50off,442,44111,179493000
odr7p_NH4Br,JNL_10off_120on_50off,443,44211,179117000
odr7p_NH4Br,JNL_10off_120on_50off,444,44311,179275000
odr7p_NH4Br,JNL_10off_120on_50off,445,44411,178819000
odr7p_NH4Br,JNL_10off_120on_50off,446,44511,178714000
odr7p_NH4Br,JNL_10off_120on_50off,447,44611,178866000
odr7p_NH4Br,JNL_10off_120on_50off,448,44711,178740000
odr7p_NH4Br,JNL_10off_120on_50off,449,44811,178906000
odr7p_NH4Br,JNL_10off_120on_50off,450,44911,178635000
odr7p_NH4Br,JNL_10off_120on_50off,451,45011,179099000
odr7p_NH4Br,JNL_10off_120on_50off,452,45111,178735000
odr7p_NH4Br,JNL_10off_120on_50off,453,45211,178673000
odr7p_NH4Br,JNL_10off_120on_50off,454,45311,178485000
odr7p_NH4Br,JNL_10off_120on_50off,455,45411,178526000
odr7p_NH4Br,JNL_10off_120on_50off,456,45511,178351000
odr7p_NH4Br,JNL_10off_120on_50off,457,45611,178583000
odr7p_NH4Br,JNL_10off_120on_50off,458,45711,178247000
odr7p_NH4Br,JNL_10off_120on_50off,459,45811,178307000
odr7p_NH4Br,JNL_10off_120on_50off,460,45911,177907000
odr7p_NH4Br,JNL_10off_120on_50off,461,46011,178908000
odr7p_NH4Br,JNL_10off_120on_50off,462,46111,177732000
odr7p_NH4Br,JNL_10off_120on_50off,463,46211,177498000
odr7p_NH4Br,JNL_10off_120on_50off,464,46311,177933000
odr7p_NH4Br,JNL_10off_120on_50off,465,46411,177798000
odr7p_NH4Br,JNL_10off_120on_50off,466,46511,177505000
odr7p_NH4Br,JNL_10off_120on_50off,467,46611,177967000
odr7p_NH4Br,JNL_10off_120on_50off,468,46711,177846000
odr7p_NH4Br,JNL_10off_120on_50off,469,46811,177872000
odr7p_NH4Br,JNL_10off_120on_50off,470,46911,177326000
odr7p_NH4Br,JNL_10off_120on_50off,471,47011,177612000
odr7p_NH4Br,JNL_10off_120on_50off,472,47111,177008000
odr7p_NH4Br,JNL_10off_120on_50off,473,47211,176796000
odr7p_NH4Br,JNL_10off_120on_50off,474,47311,177254000
odr7p_NH4Br,JNL_10off_120on_50off,475,47411,177501000
odr7p_NH4Br,JNL_10off_120on_50off,476,47511,176940000
odr7p_NH4Br,JNL_10off_120on_50off,477,47611,177233000
odr7p_NH4Br,JNL_10off_120on_50off,478,47711,176870000
odr7p_NH4Br,JNL_10off_120on_50off,479,47811,176753000
odr7p_NH4Br,JNL_10off_120on_50off,480,47911,176516000
odr7p_NH4Br,JNL_10off_120on_50off,481,48011,176661000
odr7p_NH4Br,JNL_10off_120on_50off,482,48111,176330000
odr7p_NH4Br,JNL_10off_120on_50off,483,48211,176592000
odr7p_NH4Br,JNL_10off_120on_50off,484,48311,175993000
odr7p_NH4Br,JNL_10off_120on_50off,485,48411,176601000
odr7p_NH4Br,JNL_10off_120on_50off,486,48511,176807000
odr7p_NH4Br,JNL_10off_120on_50off,487,48611,176909000
odr7p_NH4Br,JNL_10off_120on_50off,488,48711,176766000
odr7p_NH4Br,JNL_10off_120on_50off,489,48811,176538000
odr7p_NH4Br,JNL_10off_120on_50off,490,48911,175915000
odr7p_NH4Br,JNL_10off_120on_50off,491,49011,176306000
odr7p_NH4Br,JNL_10off_120on_50off,492,49111,176050000
odr7p_NH4Br,JNL_10off_120on_50off,493,49211,176016000
odr7p_NH4Br,JNL_10off_120on_50off,494,49311,175924000
odr7p_NH4Br,JNL_10off_120on_50off,495,49411,175489000
odr7p_NH4Br,JNL_10off_120on_50off,496,49511,175669000
odr7p_NH4Br,JNL_10off_120on_50off,497,49611,175981000
odr7p_NH4Br,JNL_10off_120on_50off,498,49711,175627000
odr7p_NH4Br,JNL_10off_120on_50off,499,49811,175442000
odr7p_NH4Br,JNL_10off_120on_50off,500,49911,175459000
odr7p_NH4Br,JNL_10off_120on_50off,501,50011,175575000
odr7p_NH4Br,JNL_10off_120on_50off,502,50111,175367000
odr7p_NH4Br,JNL_10off_120on_50off,503,50211,175382000
odr7p_NH4Br,JNL_10off_120on_50off,504,50311,175633000
odr7p_NH4Br,JNL_10off_120on_50off,505,50411,175657000
odr7p_NH4Br,JNL_10off_120on_50off,506,50511,175679000
odr7p_NH4Br,JNL_10off_120on_50off,507,50611,175299000
odr7p_NH4Br,JNL_10off_120on_50off,508,50711,175519000
odr7p_NH4Br,JNL_10off_120on_50off,509,50811,174941000
odr7p_NH4Br,JNL_10off_120on_50off,510,50911,174976000
odr7p_NH4Br,JNL_10off_120on_50off,511,51011,175092000
odr7p_NH4Br,JNL_10off_120on_50off,512,51111,175208000
odr7p_NH4Br,JNL_10off_120on_50off,513,51211,175107000
odr7p_NH4Br,JNL_10off_120on_50off,514,51311,174829000
odr7p_NH4Br,JNL_10off_120on_50off,515,51411,174614000
odr7p_NH4Br,JNL_10off_120on_50off,516,51511,174553000
odr7p_NH4Br,JNL_10off_120on_50off,517,51611,174540000
odr7p_NH4Br,JNL_10off_120on_50off,518,51711,174507000
odr7p_NH4Br,JNL_10off_120on_50off,519,51811,174090000
odr7p_NH4Br,JNL_10off_120on_50off,520,51912,174362000
odr7p_NH4Br,JNL_10off_120on_50off,521,52011,174104000
odr7p_NH4Br,JNL_10off_120on_50off,522,52111,173897000
odr7p_NH4Br,JNL_10off_120on_50off,523,52211,173965000
odr7p_NH4Br,JNL_10off_120on_50off,524,52311,174136000
odr7p_NH4Br,JNL_10off_120on_50off,525,52411,174147000
odr7p_NH4Br,JNL_10off_120on_50off,526,52511,173667000
odr7p_NH4Br,JNL_10off_120on_50off,527,52611,173526000
odr7p_NH4Br,JNL_10off_120on_50off,528,52711,173759000
odr7p_NH4Br,JNL_10off_120on_50off,529,52811,173680000
odr7p_NH4Br,JNL_10off_120on_50off,530,52911,173416000
odr7p_NH4Br,JNL_10off_120on_50off,531,53011,172973000
odr7p_NH4Br,JNL_10off_120on_50off,532,53111,173851000
odr7p_NH4Br,JNL_10off_120on_50off,533,53211,173205000
odr7p_NH4Br,JNL_10off_120on_50off,534,53311,172574000
odr7p_NH4Br,JNL_10off_120on_50off,535,53411,172990000
odr7p_NH4Br,JNL_10off_120on_50off,536,53511,173087000
odr7p_NH4Br,JNL_10off_120on_50off,537,53611,172965000
odr7p_NH4Br,JNL_10off_120on_50off,538,53711,172691000
odr7p_NH4Br,JNL_10off_120on_50off,539,53811,172590000
odr7p_NH4Br,JNL_10off_120on_50off,540,53911,172783000
odr7p_NH4Br,JNL_10off_120on_50off,541,54011,172649000
odr7p_NH4Br,JNL_10off_120on_50off,542,54111,172462000
odr7p_NH4Br,JNL_10off_120on_50off,543,54211,172560000
odr7p_NH4Br,JNL_10off_120on_50off,544,54311,172382000
odr7p_NH4Br,JNL_10off_120on_50off,545,54411,172811000
odr7p_NH4Br,JNL_10off_120on_50off,546,54511,172532000
odr7p_NH4Br,JNL_10off_120on_50off,547,54611,172270000
odr7p_NH4Br,JNL_10off_120on_50off,548,54711,172052000
odr7p_NH4Br,JNL_10off_120on_50off,549,54811,171673000
odr7p_NH4Br,JNL_10off_120on_50off,550,54911,171824000
odr7p_NH4Br,JNL_10off_120on_50off,551,55011,171356000
odr7p_NH4Br,JNL_10off_120on_50off,552,55111,172296000
odr7p_NH4Br,JNL_10off_120on_50off,553,55211,171882000
odr7p_NH4Br,JNL_10off_120on_50off,554,55311,171514000
odr7p_NH4Br,JNL_10off_120on_50off,555,55411,171184000
odr7p_NH4Br,JNL_10off_120on_50off,556,55511,172171000
odr7p_NH4Br,JNL_10off_120on_50off,557,55611,171267000
odr7p_NH4Br,JNL_10off_120on_50off,558,55711,171505000
odr7p_NH4Br,JNL_10off_120on_50off,559,55811,171429000
odr7p_NH4Br,JNL_10off_120on_50off,560,55911,171016000
odr7p_NH4Br,JNL_10off_120on_50off,561,56011,171278000
odr7p_NH4Br,JNL_10off_120on_50off,562,56111,171485000
odr7p_NH4Br,JNL_10off_120on_50off,563,56211,170874000
odr7p_NH4Br,JNL_10off_120on_50off,564,56311,171123000
odr7p_NH4Br,JNL_10off_120on_50off,565,56411,171575000
odr7p_NH4Br,JNL_10off_120on_50off,566,56511,170844000
odr7p_NH4Br,JNL_10off_120on_50off,567,56611,170476000
odr7p_NH4Br,JNL_10off_120on_50off,568,56711,171472000
odr7p_NH4Br,JNL_10off_120on_50off,569,56811,171083000
odr7p_NH4Br,JNL_10off_120on_50off,570,56911,170856000
odr7p_NH4Br,JNL_10off_120on_50off,571,57011,170859000
odr7p_NH4Br,JNL_10off_120on_50off,572,57111,170898000
odr7p_NH4Br,JNL_10off_120on_50off,573,57211,170636000
odr7p_NH4Br,JNL_10off_120on_50off,574,57311,170724000
odr7p_NH4Br,JNL_10off_120on_50off,575,57411,170674000
odr7p_NH4Br,JNL_10off_120on_50off,576,57511,170489000
odr7p_NH4Br,JNL_10off_120on_50off,577,57611,170902000
odr7p_NH4Br,JNL_10off_120on_50off,578,57711,170605000
odr7p_NH4Br,JNL_10off_120on_50off,579,57811,170609000
odr7p_NH4Br,JNL_10off_120on_50off,580,57911,170446000
odr7p_NH4Br,JNL_10off_120on_50off,581,58011,170796000
odr7p_NH4Br,JNL_10off_120on_50off,582,58111,170499000
odr7p_NH4Br,JNL_10off_120on_50off,583,58211,170567000
odr7p_NH4Br,JNL_10off_120on_50off,584,58311,171043000
odr7p_NH4Br,JNL_10off_120on_50off,585,58411,170392000
odr7p_NH4Br,JNL_10off_120on_50off,586,58511,170403000
odr7p_NH4Br,JNL_10off_120on_50off,587,58611,171024000
odr7p_NH4Br,JNL_10off_120on_50off,588,58711,169725000
odr7p_NH4Br,JNL_10off_120on_50off,589,58811,170420000
odr7p_NH4Br,JNL_10off_120on_50off,590,58911,170456000
odr7p_NH4Br,JNL_10off_120on_50off,591,59011,170827000
odr7p_NH4Br,JNL_10off_120on_50off,592,59111,170277000
odr7p_NH4Br,JNL_10off_120on_50off,593,59211,170498000
odr7p_NH4Br,JNL_10off_120on_50off,594,59311,169876000
odr7p_NH4Br,JNL_10off_120on_50off,595,59411,170192000
odr7p_NH4Br,JNL_10off_120on_50off,596,59511,170068000
odr7p_NH4Br,JNL_10off_120on_50off,597,59611,169973000
odr7p_NH4Br,JNL_10off_120on_50off,598,59711,170293000
odr7p_NH4Br,JNL_10off_120on_50off,599,59811,170233000
odr7p_NH4Br,JNL_10off_120on_50off,600,59911,169998000
odr7p_NH4Br,JNL_10off_120on_50off,601,60011,169888000
odr7p_NH4Br,JNL_10off_120on_50off,602,60111,170420000
odr7p_NH4Br,JNL_10off_120on_50off,603,60211,169608000
odr7p_NH4Br,JNL_10off_120on_50off,604,60311,169730000
odr7p_NH4Br,JNL_10off_120on_50off,605,60411,169350000
odr7p_NH4Br,JNL_10off_120on_50off,606,60511,169723000
odr7p_NH4Br,JNL_10off_120on_50off,607,60611,169724000
odr7p_NH4Br,JNL_10off_120on_50off,608,60711,169828000
odr7p_NH4Br,JNL_10off_120on_50off,609,60811,170048000
odr7p_NH4Br,JNL_10off_120on_50off,610,60911,169565000
odr7p_NH4Br,JNL_10off_120on_50off,611,61011,169678000
odr7p_NH4Br,JNL_10off_120on_50off,612,61111,168996000
odr7p_NH4Br,JNL_10off_120on_50off,613,61211,169489000
odr7p_NH4Br,JNL_10off_120on_50off,614,61311,169331000
odr7p_NH4Br,JNL_10off_120on_50off,615,61411,169580000
odr7p_NH4Br,JNL_10off_120on_50off,616,61512,169205000
odr7p_NH4Br,JNL_10off_120on_50off,617,61612,169135000
odr7p_NH4Br,JNL_10off_120on_50off,618,61721,168775000
odr7p_NH4Br,JNL_10off_120on_50off,619,61811,169351000
odr7p_NH4Br,JNL_10off_120on_50off,620,61911,168629000
odr7p_NH4Br,JNL_10off_120on_50off,621,62011,168171000
odr7p_NH4Br,JNL_10off_120on_50off,622,62121,168469000
odr7p_NH4Br,JNL_10off_120on_50off,623,62221,168361000
odr7p_NH4Br,JNL_10off_120on_50off,624,62311,168422000
odr7p_NH4Br,JNL_10off_120on_50off,625,62411,168563000
odr7p_NH4Br,JNL_10off_120on_50off,626,62511,167778000
odr7p_NH4Br,JNL_10off_120on_50off,627,62611,167799000
odr7p_NH4Br,JNL_10off_120on_50off,628,62711,167828000
odr7p_NH4Br,JNL_10off_120on_50off,629,62811,167583000
odr7p_NH4Br,JNL_10off_120on_50off,630,62911,168195000
odr7p_NH4Br,JNL_10off_120on_50off,631,63021,167016000
odr7p_NH4Br,JNL_10off_120on_50off,632,63121,167654000
odr7p_NH4Br,JNL_10off_120on_50off,633,63222,167691000
odr7p_NH4Br,JNL_10off_120on_50off,634,63321,167224000
odr7p_NH4Br,JNL_10off_120on_50off,635,63421,167194000
odr7p_NH4Br,JNL_10off_120on_50off,636,63521,166177000
odr7p_NH4Br,JNL_10off_120on_50off,637,63622,166882000
odr7p_NH4Br,JNL_10off_120on_50off,638,63721,166760000
odr7p_NH4Br,JNL_10off_120on_50off,639,63821,166612000
odr7p_NH4Br,JNL_10off_120on_50off,640,63921,166717000
odr7p_NH4Br,JNL_10off_120on_50off,641,64021,166482000
odr7p_NH4Br,JNL_10off_120on_50off,642,64122,166360000
odr7p_NH4Br,JNL_10off_120on_50off,643,64221,166402000
odr7p_NH4Br,JNL_10off_120on_50off,644,64321,166582000
odr7p_NH4Br,JNL_10off_120on_50off,645,64421,166349000
odr7p_NH4Br,JNL_10off_120on_50off,646,64521,165862000
odr7p_NH4Br,JNL_10off_120on_50off,647,64621,166619000
odr7p_NH4Br,JNL_10off_120on_50off,648,64721,166202000
odr7p_NH4Br,JNL_10off_120on_50off,649,64822,166304000
odr7p_NH4Br,JNL_10off_120on_50off,650,64921,166163000
odr7p_NH4Br,JNL_10off_120on_50off,651,65021,166454000
odr7p_NH4Br,JNL_10off_120on_50off,652,65122,166037000
odr7p_NH4Br,JNL_10off_120on_50off,653,65221,165703000
odr7p_NH4Br,JNL_10off_120on_50off,654,65321,165484000
odr7p_NH4Br,JNL_10off_120on_50off,655,65421,165899000
odr7p_NH4Br,JNL_10off_120on_50off,656,65521,165634000
odr7p_NH4Br,JNL_10off_120on_50off,657,65622,165333000
odr7p_NH4Br,JNL_10off_120on_50off,658,65722,165204000
odr7p_NH4Br,JNL_10off_120on_50off,659,65822,165350000
odr7p_NH4Br,JNL_10off_120on_50off,660,65922,165770000
odr7p_NH4Br,JNL_10off_120on_50off,661,66022,165447000
odr7p_NH4Br,JNL_10off_120on_50off,662,66121,165242000
odr7p_NH4Br,JNL_10off_120on_50off,663,66221,165468000
odr7p_NH4Br,JNL_10off_120on_50off,664,66321,164796000
odr7p_NH4Br,JNL_10off_120on_50off,665,66421,164607000
odr7p_NH4Br,JNL_10off_120on_50off,666,66521,165386000
odr7p_NH4Br,JNL_10off_120on_50off,667,66621,164878000
odr7p_NH4Br,JNL_10off_120on_50off,668,66722,164490000
odr7p_NH4Br,JNL_10off_120on_50off,669,66821,164925000
odr7p_NH4Br,JNL_10off_120on_50off,670,66922,164351000
odr7p_NH4Br,JNL_10off_120on_50off,671,67021,164070000
odr7p_NH4Br,JNL_10off_120on_50off,672,67121,164474000
odr7p_NH4Br,JNL_10off_120on_50off,673,67221,164401000
odr7p_NH4Br,JNL_10off_120on_50off,674,67322,164341000
odr7p_NH4Br,JNL_10off_120on_50off,675,67422,164054000
odr7p_NH4Br,JNL_10off_120on_50off,676,67522,164389000
odr7p_NH4Br,JNL_10off_120on_50off,677,67621,164197000
odr7p_NH4Br,JNL_10off_120on_50off,678,67721,163681000
odr7p_NH4Br,JNL_10off_120on_50off,679,67821,163838000
odr7p_NH4Br,JNL_10off_120on_50off,680,67921,165087000
odr7p_NH4Br,JNL_10off_120on_50off,681,68022,165212000
odr7p_NH4Br,JNL_10off_120on_50off,682,68121,165140000
odr7p_NH4Br,JNL_10off_120on_50off,683,68221,165293000
odr7p_NH4Br,JNL_10off_120on_50off,684,68321,165174000
odr7p_NH4Br,JNL_10off_120on_50off,685,68421,165113000
odr7p_NH4Br,JNL_10off_120on_50off,686,68521,165086000
odr7p_NH4Br,JNL_10off_120on_50off,687,68621,164799000
odr7p_NH4Br,JNL_10off_120on_50off,688,68721,164620000
odr7p_NH4Br,JNL_10off_120on_50off,689,68821,164649000
odr7p_NH4Br,JNL_10off_120on_50off,690,68921,164743000
odr7p_NH4Br,JNL_10off_120on_50off,691,69021,164276000
odr7p_NH4Br,JNL_10off_120on_50off,692,69121,165126000
odr7p_NH4Br,JNL_10off_120on_50off,693,69221,164368000
odr7p_NH4Br,JNL_10off_120on_50off,694,69321,164327000
odr7p_NH4Br,JNL_10off_120on_50off,695,69421,164681000
odr7p_NH4Br,JNL_10off_120on_50off,696,69521,164477000
odr7p_NH4Br,JNL_10off_120on_50off,697,69621,164069000
odr7p_NH4Br,JNL_10off_120on_50off,698,69721,164449000
odr7p_NH4Br,JNL_10off_120on_50off,699,69822,164578000
odr7p_NH4Br,JNL_10off_120on_50off,700,69921,163721000
odr7p_NH4Br,JNL_10off_120on_50off,701,70021,163604000
odr7p_NH4Br,JNL_10off_120on_50off,702,70121,163576000
odr7p_NH4Br,JNL_10off_120on_50off,703,70221,164017000
odr7p_NH4Br,JNL_10off_120on_50off,704,70321,163846000
odr7p_NH4Br,JNL_10off_120on_50off,705,70421,163724000
odr7p_NH4Br,JNL_10off_120on_50off,706,70521,163587000
odr7p_NH4Br,JNL_10off_120on_50off,707,70621,164087000
odr7p_NH4Br,JNL_10off_120on_50off,708,70721,164152000
odr7p_NH4Br,JNL_10off_120on_50off,709,70821,163742000
odr7p_NH4Br,JNL_10off_120on_50off,710,70921,163929000
odr7p_NH4Br,JNL_10off_120on_50off,711,71021,164096000
odr7p_NH4Br,JNL_10off_120on_50off,712,71121,163795000
odr7p_NH4Br,JNL_10off_120on_50off,713,71221,163903000
odr7p_NH4Br,JNL_10off_120on_50off,714,71321,163532000
odr7p_NH4Br,JNL_10off_120on_50off,715,71421,163666000
odr7p_NH4Br,JNL_10off_120on_50off,716,71521,163575000
odr7p_NH4Br,JNL_10off_120on_50off,717,71621,163254000
odr7p_NH4Br,JNL_10off_120on_50off,718,71721,163607000
odr7p_NH4Br,JNL_10off_120on_50off,719,71821,163050000
odr7p_NH4Br,JNL_10off_120on_50off,720,71921,163028000
odr7p_NH4Br,JNL_10off_120on_50off,721,72021,163445000
odr7p_NH4Br,JNL_10off_120on_50off,722,72121,162960000
odr7p_NH4Br,JNL_10off_120on_50off,723,72222,163288000
odr7p_NH4Br,JNL_10off_120on_50off,724,72321,162507000
odr7p_NH4Br,JNL_10off_120on_50off,725,72421,162998000
odr7p_NH4Br,JNL_10off_120on_50off,726,72521,163028000
odr7p_NH4Br,JNL_10off_120on_50off,727,72621,162552000
odr7p_NH4Br,JNL_10off_120on_50off,728,72721,162751000
odr7p_NH4Br,JNL_10off_120on_50off,729,72821,162675000
odr7p_NH4Br,JNL_10off_120on_50off,730,72922,162195000
odr7p_NH4Br,JNL_10off_120on_50off,731,73021,162389000
odr7p_NH4Br,JNL_10off_120on_50off,732,73121,162598000
odr7p_NH4Br,JNL_10off_120on_50off,733,73221,162686000
odr7p_NH4Br,JNL_10off_120on_50off,734,73321,162064000
odr7p_NH4Br,JNL_10off_120on_50off,735,73421,162337000
odr7p_NH4Br,JNL_10off_120on_50off,736,73521,162170000
odr7p_NH4Br,JNL_10off_120on_50off,737,73621,161713000
odr7p_NH4Br,JNL_10off_120on_50off,738,73722,162172000
odr7p_NH4Br,JNL_10off_120on_50off,739,73822,161854000
odr7p_NH4Br,JNL_10off_120on_50off,740,73921,161959000
odr7p_NH4Br,JNL_10off_120on_50off,741,74021,162120000
odr7p_NH4Br,JNL_10off_120on_50off,742,74121,162157000
odr7p_NH4Br,JNL_10off_120on_50off,743,74221,161908000
odr7p_NH4Br,JNL_10off_120on_50off,744,74321,162097000
odr7p_NH4Br,JNL_10off_120on_50off,745,74421,162186000
odr7p_NH4Br,JNL_10off_120on_50off,746,74522,161957000
odr7p_NH4Br,JNL_10off_120on_50off,747,74622,161393000
odr7p_NH4Br,JNL_10off_120on_50off,748,74721,162272000
odr7p_NH4Br,JNL_10off_120on_50off,749,74822,162233000
odr7p_NH4Br,JNL_10off_120on_50off,750,74922,161254000
odr7p_NH4Br,JNL_10off_120on_50off,751,75021,161275000
odr7p_NH4Br,JNL_10off_120on_50off,752,75121,161267000
odr7p_NH4Br,JNL_10off_120on_50off,753,75221,160839000
odr7p_NH4Br,JNL_10off_120on_50off,754,75321,161263000
odr7p_NH4Br,JNL_10off_120on_50off,755,75421,161497000
odr7p_NH4Br,JNL_10off_120on_50off,756,75521,161001000
odr7p_NH4Br,JNL_10off_120on_50off,757,75621,161021000
odr7p_NH4Br,JNL_10off_120on_50off,758,75721,160906000
odr7p_NH4Br,JNL_10off_120on_50off,759,75821,160741000
odr7p_NH4Br,JNL_10off_120on_50off,760,75921,161049000
odr7p_NH4Br,JNL_10off_120on_50off,761,76021,161106000
odr7p_NH4Br,JNL_10off_120on_50off,762,76121,161123000
odr7p_NH4Br,JNL_10off_120on_50off,763,76222,160440000
odr7p_NH4Br,JNL_10off_120on_50off,764,76321,160386000
odr7p_NH4Br,JNL_10off_120on_50off,765,76421,160780000
odr7p_NH4Br,JNL_10off_120on_50off,766,76522,160592000
odr7p_NH4Br,JNL_10off_120on_50off,767,76621,160428000
odr7p_NH4Br,JNL_10off_120on_50off,768,76721,159927000
odr7p_NH4Br,JNL_10off_120on_50off,769,76821,160249000
odr7p_NH4Br,JNL_10off_120on_50off,770,76921,160209000
odr7p_NH4Br,JNL_10off_120on_50off,771,77021,160308000
odr7p_NH4Br,JNL_10off_120on_50off,772,77121,160166000
odr7p_NH4Br,JNL_10off_120on_50off,773,77221,159770000
odr7p_NH4Br,JNL_10off_120on_50off,774,77321,159146000
odr7p_NH4Br,JNL_10off_120on_50off,775,77422,159525000
odr7p_NH4Br,JNL_10off_120on_50off,776,77522,159450000
odr7p_NH4Br,JNL_10off_120on_50off,777,77621,160327000
odr7p_NH4Br,JNL_10off_120on_50off,778,77721,159396000
odr7p_NH4Br,JNL_10off_120on_50off,779,77821,159446000
odr7p_NH4Br,JNL_10off_120on_50off,780,77921,159711000
odr7p_NH4Br,JNL_10off_120on_50off,781,78021,159296000
odr7p_NH4Br,JNL_10off_120on_50off,782,78121,159063000
odr7p_NH4Br,JNL_10off_120on_50off,783,78221,158786000
odr7p_NH4Br,JNL_10off_120on_50off,784,78321,159001000
odr7p_NH4Br,JNL_10off_120on_50off,785,78421,158999000
odr7p_NH4Br,JNL_10off_120on_50off,786,78521,159184000
odr7p_NH4Br,JNL_10off_120on_50off,787,78622,158954000
odr7p_NH4Br,JNL_10off_120on_50off,788,78721,158693000
odr7p_NH4Br,JNL_10off_120on_50off,789,78821,158150000
odr7p_NH4Br,JNL_10off_120on_50off,790,78921,158889000
odr7p_NH4Br,JNL_10off_120on_50off,791,79021,158889000
odr7p_NH4Br,JNL_10off_120on_50off,792,79121,158717000
odr7p_NH4Br,JNL_10off_120on_50off,793,79221,159138000
odr7p_NH4Br,JNL_10off_120on_50off,794,79321,158723000
odr7p_NH4Br,JNL_10off_120on_50off,795,79421,158573000
odr7p_NH4Br,JNL_10off_120on_50off,796,79521,158360000
odr7p_NH4Br,JNL_10off_120on_50off,797,79621,158314000
odr7p_NH4Br,JNL_10off_120on_50off,798,79721,158346000
odr7p_NH4Br,JNL_10off_120on_50off,799,79821,158464000
odr7p_NH4Br,JNL_10off_120on_50off,800,79921,158466000
odr7p_NH4Br,JNL_10off_120on_50off,801,80021,158328000
odr7p_NH4Br,JNL_10off_120on_50off,802,80121,158335000
odr7p_NH4Br,JNL_10off_120on_50off,803,80221,158564000
odr7p_NH4Br,JNL_10off_120on_50off,804,80321,158026000
odr7p_NH4Br,JNL_10off_120on_50off,805,80421,157912000
odr7p_NH4Br,JNL_10off_120on_50off,806,80521,157983000
odr7p_NH4Br,JNL_10off_120on_50off,807,80621,158009000
odr7p_NH4Br,JNL_10off_120on_50off,808,80721,157946000
odr7p_NH4Br,JNL_10off_120on_50off,809,80821,157792000
odr7p_NH4Br,JNL_10off_120on_50off,810,80921,157536000
odr7p_NH4Br,JNL_10off_120on_50off,811,81021,157563000
odr7p_NH4Br,JNL_10off_120on_50off,812,81122,157905000
odr7p_NH4Br,JNL_10off_120on_50off,813,81222,157826000
odr7p_NH4Br,JNL_10off_120on_50off,814,81322,157349000
odr7p_NH4Br,JNL_10off_120on_50off,815,81421,157320000
odr7p_NH4Br,JNL_10off_120on_50off,816,81521,157543000
odr7p_NH4Br,JNL_10off_120on_50off,817,81621,157881000
odr7p_NH4Br,JNL_10off_120on_50off,818,81721,157512000
odr7p_NH4Br,JNL_10off_120on_50off,819,81821,157502000
odr7p_NH4Br,JNL_10off_120on_50off,820,81921,157070000
odr7p_NH4Br,JNL_10off_120on_50off,821,82021,157519000
odr7p_NH4Br,JNL_10off_120on_50off,822,82121,156694000
odr7p_NH4Br,JNL_10off_120on_50off,823,82221,157374000
odr7p_NH4Br,JNL_10off_120on_50off,824,82321,157056000
odr7p_NH4Br,JNL_10off_120on_50off,825,82422,156951000
odr7p_NH4Br,JNL_10off_120on_50off,826,82521,156919000
odr7p_NH4Br,JNL_10off_120on_50off,827,82621,157409000
odr7p_NH4Br,JNL_10off_120on_50off,828,82721,157534000
odr7p_NH4Br,JNL_10off_120on_50off,829,82822,157122000
odr7p_NH4Br,JNL_10off_120on_50off,830,82922,157032000
odr7p_NH4Br,JNL_10off_120on_50off,831,83021,156872000
odr7p_NH4Br,JNL_10off_120on_50off,832,83121,157014000
odr7p_NH4Br,JNL_10off_120on_50off,833,83221,157063000
odr7p_NH4Br,JNL_10off_120on_50off,834,83321,156861000
odr7p_NH4Br,JNL_10off_120on_50off,835,83421,157221000
odr7p_NH4Br,JNL_10off_120on_50off,836,83521,156686000
odr7p_NH4Br,JNL_10off_120on_50off,837,83621,157190000
odr7p_NH4Br,JNL_10off_120on_50off,838,83721,156885000
odr7p_NH4Br,JNL_10off_120on_50off,839,83821,156982000
