strain_stim,jnl,frame,time_ms,fluor
odr7p_NH4Br,JNL_10off_120on_50off,37,3600,41200900
odr7p_NH4Br,JNL_10off_120on_50off,38,3700,40893400
odr7p_NH4Br,JNL_10off_120on_50off,39,3800,40820200
odr7p_NH4Br,JNL_10off_120on_50off,40,3900,41474000
odr7p_NH4Br,JNL_10off_120on_50off,41,4000,40608200
odr7p_NH4Br,JNL_10off_120on_50off,42,4100,40945300
odr7p_NH4Br,JNL_10off_120on_50off,43,4200,41238600
odr7p_NH4Br,JNL_10off_120on_50off,44,4300,40609600
odr7p_NH4Br,JNL_10off_120on_50off,45,4400,40737400
odr7p_NH4Br,JNL_10off_120on_50off,46,4500,40680100
odr7p_NH4Br,JNL_10off_120on_50off,47,4600,40581100
odr7p_NH4Br,JNL_10off_120on_50off,48,4700,40424900
odr7p_NH4Br,JNL_10off_120on_50off,49,4800,40111600
odr7p_NH4Br,JNL_10off_120on_50off,50,4900,40497700
odr7p_NH4Br,JNL_10off_120on_50off,51,5000,40321700
odr7p_NH4Br,JNL_10off_120on_50off,52,5100,40001500
odr7p_NH4Br,JNL_10off_120on_50off,53,5200,40175000
odr7p_NH4Br,JNL_10off_120on_50off,54,5300,40189899.99999999
odr7p_NH4Br,JNL_10off_120on_50off,55,5400,39952700
odr7p_NH4Br,JNL_10off_120on_50off,56,5500,39788000
odr7p_NH4Br,JNL_10off_120on_50off,57,5600,39898700
odr7p_NH4Br,JNL_10off_120on_50off,58,5700,40016100
odr7p_NH4Br,JNL_10off_120on_50off,59,5800,39975700
odr7p_NH4Br,JNL_10off_120on_50off,60,5901,39697500
odr7p_NH4Br,JNL_10off_120on_50off,61,6001,39655300
odr7p_NH4Br,JNL_10off_120on_50off,62,6101,39627300
odr7p_NH4Br,JNL_10off_120on_50off,63,6201,39514900
odr7p_NH4Br,JNL_10off_120on_50off,64,6301,39783700
odr7p_NH4Br,JNL_10off_120on_50off,65,6401,39280500
odr7p_NH4Br,JNL_10off_120on_50off,66,6501,39229800
odr7p_NH4Br,JNL_10off_120on_50off,67,6601,39229800
odr7p_NH4Br,JNL_10off_120on_50off,68,6701,39271400
odr7p_NH4Br,JNL_10off_120on_50off,69,6801,39316700
odr7p_NH4Br,JNL_10off_120on_50off,70,6901,39004800
odr7p_NH4Br,JNL_10off_120on_50off,71,7001,38983100
odr7p_NH4Br,JNL_10off_120on_50off,72,7101,38804400
odr7p_NH4Br,JNL_10off_120on_50off,73,7201,39184400
odr7p_NH4Br,JNL_10off_120on_50off,74,7301,39008700
odr7p_NH4Br,JNL_10off_120on_50off,75,7401,38661600
odr7p_NH4Br,JNL_10off_120on_50off,76,7501,38910800
odr7p_NH4Br,JNL_10off_120on_50off,77,7601,38457900
odr7p_NH4Br,JNL_10off_120on_50off,78,7701,38600500
odr7p_NH4Br,JNL_10off_120on_50off,79,7801,38768500
odr7p_NH4Br,JNL_10off_120on_50off,80,7901,38542000
odr7p_NH4Br,JNL_10off_120on_50off,81,8001,38442500
odr7p_NH4Br,JNL_10off_120on_50off,82,8101,38369600
odr7p_NH4Br,JNL_10off_120on_50off,83,8201,38729900
odr7p_NH4Br,JNL_10off_120on_50off,84,8301,38953000
odr7p_NH4Br,JNL_10off_120on_50off,85,8401,38483500
odr7p_NH4Br,JNL_10off_120on_50off,86,8501,38718200
odr7p_NH4Br,JNL_10off_120on_50off,87,8601,38066300
odr7p_NH4Br,JNL_10off_120on_50off,88,8701,38571200
odr7p_NH4Br,JNL_10off_120on_50off,89,8801,38205700
odr7p_NH4Br,JNL_10off_120on_50off,90,8901,38006800
odr7p_NH4Br,JNL_10off_120on_50off,91,9001,37624000
odr7p_NH4Br,JNL_10off_120on_50off,92,9101,37774600
odr7p_NH4Br,JNL_10off_120on_50off,93,9201,37784800
odr7p_NH4Br,JNL_10off_120on_50off,94,9311,37739400
odr7p_NH4Br,JNL_10off_120on_50off,95,9401,37481500
odr7p_NH4Br,JNL_10off_120on_50off,96,9501,37117400
odr7p_NH4Br,JNL_10off_120on_50off,97,9601,36967000
odr7p_NH4Br,JNL_10off_120on_50off,98,9701,37253200
odr7p_NH4Br,JNL_10off_120on_50off,99,9801,37260800
odr7p_NH4Br,JNL_10off_120on_50off,100,9901,37249800
odr7p_NH4Br,JNL_10off_120on_50off,101,10001,36730900
odr7p_NH4Br,JNL_10off_120on_50off,102,10111,36705400
odr7p_NH4Br,JNL_10off_120on_50off,103,10211,36783300
odr7p_NH4Br,JNL_10off_120on_50off,104,10311,36396500
odr7p_NH4Br,JNL_10off_120on_50off,105,10411,36487000
odr7p_NH4Br,JNL_10off_120on_50off,106,10511,36701900
odr7p_NH4Br,JNL_10off_120on_50off,107,10611,36139200
odr7p_NH4Br,JNL_10off_120on_50off,108,10711,36561200
odr7p_NH4Br,JNL_10off_120on_50off,109,10811,36440300
odr7p_NH4Br,JNL_10off_120on_50off,110,10911,36042800
odr7p_NH4Br,JNL_10off_120on_50off,111,11011,36078500
odr7p_NH4Br,JNL_10off_120on_50off,112,11111,36413000
odr7p_NH4Br,JNL_10off_120on_50off,113,11211,36285600
odr7p_NH4Br,JNL_10off_120on_50off,114,11311,36455100
odr7p_NH4Br,JNL_10off_120on_50off,115,11411,35917700
odr7p_NH4Br,JNL_10off_120on_50off,116,11511,35816200
odr7p_NH4Br,JNL_10off_120on_50off,117,11611,36273900
odr7p_NH4Br,JNL_10off_120on_50off,118,11711,35992100
odr7p_NH4Br,JNL_10off_120on_50off,119,11811,36082500
odr7p_NH4Br,JNL_10off_120on_50off,120,11911,36231500
odr7p_NH4Br,JNL_10off_120on_50off,121,12011,35685700
odr7p_NH4Br,JNL_10off_120on_50off,122,12111,35972700
odr7p_NH4Br,JNL_10off_120on_50off,123,12211,35680700
odr7p_NH4Br,JNL_10off_120on_50off,124,12311,35782900
odr7p_NH4Br,JNL_10off_120on_50off,125,12411,35038900
odr7p_NH4Br,JNL_10off_120on_50off,126,12511,35208000
odr7p_NH4Br,JNL_10off_120on_50off,127,12611,35280900
odr7p_NH4Br,JNL_10off_120on_50off,128,12711,35254400
odr7p_NH4Br,JNL_10off_120on_50off,129,12811,35141100
odr7p_NH4Br,JNL_10off_120on_50off,130,12911,35398800
odr7p_NH4Br,JNL_10off_120on_50off,131,13011,34694800
odr7p_NH4Br,JNL_10off_120on_50off,132,13111,35065000
odr7p_NH4Br,JNL_10off_120on_50off,133,13211,35235500
odr7p_NH4Br,JNL_10off_120on_50off,134,13311,35920300
odr7p_NH4Br,JNL_10off_120on_50off,135,13411,36991000
odr7p_NH4Br,JNL_10off_120on_50off,136,13511,34932100
odr7p_NH4Br,JNL_10off_120on_50off,137,13611,34134500
odr7p_NH4Br,JNL_10off_120on_50off,138,13711,33911300
odr7p_NH4Br,JNL_10off_120on_50off,139,13811,34292100
odr7p_NH4Br,JNL_10off_120on_50off,140,13911,33929700
odr7p_NH4Br,JNL_10off_120on_50off,141,14011,34216300
odr7p_NH4Br,JNL_10off_120on_50off,142,14111,33320300
odr7p_NH4Br,JNL_10off_120on_50off,143,14211,33541900
odr7p_NH4Br,JNL_10off_120on_50off,144,14311,33506400
odr7p_NH4Br,JNL_10off_120on_50off,145,14411,33293499.999999996
odr7p_NH4Br,JNL_10off_120on_50off,146,14511,32864100
odr7p_NH4Br,JNL_10off_120on_50off,147,14611,33391800
odr7p_NH4Br,JNL_10off_120on_50off,148,14711,33216199.999999996
odr7p_NH4Br,JNL_10off_120on_50off,149,14811,32845700
odr7p_NH4Br,JNL_10off_120on_50off,150,14911,33242100
odr7p_NH4Br,JNL_10off_120on_50off,151,15011,33129500
odr7p_NH4Br,JNL_10off_120on_50off,152,15111,32931600
odr7p_NH4Br,JNL_10off_120on_50off,153,15211,33004800
odr7p_NH4Br,JNL_10off_120on_50off,154,15311,32917700
odr7p_NH4Br,JNL_10off_120on_50off,155,15411,32516500
odr7p_NH4Br,JNL_10off_120on_50off,156,15511,32444099.999999996
odr7p_NH4Br,JNL_10off_120on_50off,157,15611,32031000
odr7p_NH4Br,JNL_10off_120on_50off,158,15711,32487300
odr7p_NH4Br,JNL_10off_120on_50off,159,15811,32629100.000000004
odr7p_NH4Br,JNL_10off_120on_50off,160,15911,32045100
odr7p_NH4Br,JNL_10off_120on_50off,161,16011,31596700.000000004
odr7p_NH4Br,JNL_10off_120on_50off,162,16111,31898000
odr7p_NH4Br,JNL_10off_120on_50off,163,16211,31883000
odr7p_NH4Br,JNL_10off_120on_50off,164,16311,31624000
odr7p_NH4Br,JNL_10off_120on_50off,165,16411,31748200
odr7p_NH4Br,JNL_10off_120on_50off,166,16511,31797200
odr7p_NH4Br,JNL_10off_120on_50off,167,16611,31477400.000000004
odr7p_NH4Br,JNL_10off_120on_50off,168,16711,31309200
odr7p_NH4Br,JNL_10off_120on_50off,169,16811,31291900
odr7p_NH4Br,JNL_10off_120on_50off,170,16911,31134500
odr7p_NH4Br,JNL_10off_120on_50off,171,17011,31139700
odr7p_NH4Br,JNL_10off_120on_50off,172,17111,31077200
odr7p_NH4Br,JNL_10off_120on_50off,173,17211,31477600
odr7p_NH4Br,JNL_10off_120on_50off,174,17311,31221899.999999996
odr7p_NH4Br,JNL_10off_120on_50off,175,17411,31203300
odr7p_NH4Br,JNL_10off_120on_50off,176,17511,30808700
odr7p_NH4Br,JNL_10off_120on_50off,177,17611,31055300
odr7p_NH4Br,JNL_10off_120on_50off,178,17711,31034400
odr7p_NH4Br,JNL_10off_120on_50off,179,17811,30530700
odr7p_NH4Br,JNL_10off_120on_50off,180,17911,30801200
odr7p_NH4Br,JNL_10off_120on_50off,181,18011,30828000.000000004
odr7p_NH4Br,JNL_10off_120on_50off,182,18111,30635900
odr7p_NH4Br,JNL_10off_120on_50off,183,18211,30646399.999999996
odr7p_NH4Br,JNL_10off_120on_50off,184,18311,30372200
odr7p_NH4Br,JNL_10off_120on_50off,185,18411,30613900
odr7p_NH4Br,JNL_10off_120on_50off,186,18511,30428700
odr7p_NH4Br,JNL_10off_120on_50off,187,18611,30241400
odr7p_NH4Br,JNL_10off_120on_50off,188,18711,30759700
odr7p_NH4Br,JNL_10off_120on_50off,189,18811,30103399.999999996
odr7p_NH4Br,JNL_10off_120on_50off,190,18911,30069900
odr7p_NH4Br,JNL_10off_120on_50off,191,19011,30202600
odr7p_NH4Br,JNL_10off_120on_50off,192,19111,30256599.999999996
odr7p_NH4Br,JNL_10off_120on_50off,193,19211,30135700
odr7p_NH4Br,JNL_10off_120on_50off,194,19311,30299400
odr7p_NH4Br,JNL_10off_120on_50off,195,19411,30459900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,196,19511,29733900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,197,19611,NA
odr7p_NH4Br,JNL_10off_120on_50off,198,19711,29108700
odr7p_NH4Br,JNL_10off_120on_50off,199,19811,29607600
odr7p_NH4Br,JNL_10off_120on_50off,200,19911,29252400
odr7p_NH4Br,JNL_10off_120on_50off,201,20011,29423499.999999996
odr7p_NH4Br,JNL_10off_120on_50off,202,20111,29244800
odr7p_NH4Br,JNL_10off_120on_50off,203,20211,29329300
odr7p_NH4Br,JNL_10off_120on_50off,204,20311,29178900
odr7p_NH4Br,JNL_10off_120on_50off,205,20411,29609400
odr7p_NH4Br,JNL_10off_120on_50off,206,20511,29136600
odr7p_NH4Br,JNL_10off_120on_50off,207,20611,28660800
odr7p_NH4Br,JNL_10off_120on_50off,208,20711,28903000
odr7p_NH4Br,JNL_10off_120on_50off,209,20811,28791300
odr7p_NH4Br,JNL_10off_120on_50off,210,20911,28882500.000000004
odr7p_NH4Br,JNL_10off_120on_50off,211,21011,28705100
odr7p_NH4Br,JNL_10off_120on_50off,212,21111,28527900
odr7p_NH4Br,JNL_10off_120on_50off,213,21211,28222800
odr7p_NH4Br,JNL_10off_120on_50off,214,21311,28561500
odr7p_NH4Br,JNL_10off_120on_50off,215,21411,28354600
odr7p_NH4Br,JNL_10off_120on_50off,216,21511,28487200
odr7p_NH4Br,JNL_10off_120on_50off,217,21611,28325600
odr7p_NH4Br,JNL_10off_120on_50off,218,21711,28195500
odr7p_NH4Br,JNL_10off_120on_50off,219,21811,28161200
odr7p_NH4Br,JNL_10off_120on_50off,220,21911,28365500
odr7p_NH4Br,JNL_10off_120on_50off,221,22011,28210500
odr7p_NH4Br,JNL_10off_120on_50off,222,22111,27772800.000000004
odr7p_NH4Br,JNL_10off_120on_50off,223,22211,27946000
odr7p_NH4Br,JNL_10off_120on_50off,224,22311,28214200
odr7p_NH4Br,JNL_10off_120on_50off,225,22411,27747500
odr7p_NH4Br,JNL_10off_120on_50off,226,22511,27925600
odr7p_NH4Br,JNL_10off_120on_50off,227,22611,27758000
odr7p_NH4Br,JNL_10off_120on_50off,228,22711,27773300
odr7p_NH4Br,JNL_10off_120on_50off,229,22811,28020100
odr7p_NH4Br,JNL_10off_120on_50off,230,22911,27618000
odr7p_NH4Br,JNL_10off_120on_50off,231,23011,27586600
odr7p_NH4Br,JNL_10off_120on_50off,232,23111,27399900
odr7p_NH4Br,JNL_10off_120on_50off,233,23211,27396500
odr7p_NH4Br,JNL_10off_120on_50off,234,23311,27655000
odr7p_NH4Br,JNL_10off_120on_50off,235,23411,27224900
odr7p_NH4Br,JNL_10off_120on_50off,236,23511,27337100
odr7p_NH4Br,JNL_10off_120on_50off,237,23611,27541100
odr7p_NH4Br,JNL_10off_120on_50off,238,23711,27337300
odr7p_NH4Br,JNL_10off_120on_50off,239,23811,27407300
odr7p_NH4Br,JNL_10off_120on_50off,240,23911,27139300
odr7p_NH4Br,JNL_10off_120on_50off,241,24011,26829900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,242,24111,27081000
odr7p_NH4Br,JNL_10off_120on_50off,243,24211,27065600
odr7p_NH4Br,JNL_10off_120on_50off,244,24311,26772100
odr7p_NH4Br,JNL_10off_120on_50off,245,24411,26982000
odr7p_NH4Br,JNL_10off_120on_50off,246,24511,26855500
odr7p_NH4Br,JNL_10off_120on_50off,247,24611,26715399.999999996
odr7p_NH4Br,JNL_10off_120on_50off,248,24711,26917200
odr7p_NH4Br,JNL_10off_120on_50off,249,24811,26806800
odr7p_NH4Br,JNL_10off_120on_50off,250,24911,26706500.000000004
odr7p_NH4Br,JNL_10off_120on_50off,251,25011,26819600
odr7p_NH4Br,JNL_10off_120on_50off,252,25111,26721100
odr7p_NH4Br,JNL_10off_120on_50off,253,25211,26656300
odr7p_NH4Br,JNL_10off_120on_50off,254,25311,26630400
odr7p_NH4Br,JNL_10off_120on_50off,255,25411,26612600
odr7p_NH4Br,JNL_10off_120on_50off,256,25511,26268500
odr7p_NH4Br,JNL_10off_120on_50off,257,25611,26521000
odr7p_NH4Br,JNL_10off_120on_50off,258,25711,26710600.000000004
odr7p_NH4Br,JNL_10off_120on_50off,259,25811,26303200.000000004
odr7p_NH4Br,JNL_10off_120on_50off,260,25911,26232200
odr7p_NH4Br,JNL_10off_120on_50off,261,26011,26466000
odr7p_NH4Br,JNL_10off_120on_50off,262,26111,26226700
odr7p_NH4Br,JNL_10off_120on_50off,263,26211,26117499.999999996
odr7p_NH4Br,JNL_10off_120on_50off,264,26311,26062300
odr7p_NH4Br,JNL_10off_120on_50off,265,26411,26452800
odr7p_NH4Br,JNL_10off_120on_50off,266,26511,26873900
odr7p_NH4Br,JNL_10off_120on_50off,267,26611,26947000
odr7p_NH4Br,JNL_10off_120on_50off,268,26711,26846800
odr7p_NH4Br,JNL_10off_120on_50off,269,26811,26576800
odr7p_NH4Br,JNL_10off_120on_50off,270,26911,26615800
odr7p_NH4Br,JNL_10off_120on_50off,271,27011,26381199.999999996
odr7p_NH4Br,JNL_10off_120on_50off,272,27111,26669500
odr7p_NH4Br,JNL_10off_120on_50off,273,27211,26472600
odr7p_NH4Br,JNL_10off_120on_50off,274,27311,26299600
odr7p_NH4Br,JNL_10off_120on_50off,275,27411,26429200
odr7p_NH4Br,JNL_10off_120on_50off,276,27511,26345200.000000004
odr7p_NH4Br,JNL_10off_120on_50off,277,27611,26048400
odr7p_NH4Br,JNL_10off_120on_50off,278,27711,25854200
odr7p_NH4Br,JNL_10off_120on_50off,279,27811,26038500
odr7p_NH4Br,JNL_10off_120on_50off,280,27911,25676700
odr7p_NH4Br,JNL_10off_120on_50off,281,28011,25482999.999999996
odr7p_NH4Br,JNL_10off_120on_50off,282,28111,25306600
odr7p_NH4Br,JNL_10off_120on_50off,283,28211,25710300
odr7p_NH4Br,JNL_10off_120on_50off,284,28311,25695700
odr7p_NH4Br,JNL_10off_120on_50off,285,28411,25604200
odr7p_NH4Br,JNL_10off_120on_50off,286,28511,25622100
odr7p_NH4Br,JNL_10off_120on_50off,287,28611,25556899.999999996
odr7p_NH4Br,JNL_10off_120on_50off,288,28711,25149800
odr7p_NH4Br,JNL_10off_120on_50off,289,28811,25496100
odr7p_NH4Br,JNL_10off_120on_50off,290,28911,25139300.000000004
odr7p_NH4Br,JNL_10off_120on_50off,291,29011,25247400
odr7p_NH4Br,JNL_10off_120on_50off,292,29111,25101100
odr7p_NH4Br,JNL_10off_120on_50off,293,29211,24915600.000000004
odr7p_NH4Br,JNL_10off_120on_50off,294,29311,24962100
odr7p_NH4Br,JNL_10off_120on_50off,295,29411,25135900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,296,29511,25015500
odr7p_NH4Br,JNL_10off_120on_50off,297,29611,25134300
odr7p_NH4Br,JNL_10off_120on_50off,298,29711,24950199.999999996
odr7p_NH4Br,JNL_10off_120on_50off,299,29811,24679300
odr7p_NH4Br,JNL_10off_120on_50off,300,29911,24736200
odr7p_NH4Br,JNL_10off_120on_50off,301,30011,24856200
odr7p_NH4Br,JNL_10off_120on_50off,302,30111,24841900
odr7p_NH4Br,JNL_10off_120on_50off,303,30211,24754000
odr7p_NH4Br,JNL_10off_120on_50off,304,30311,24859300.000000004
odr7p_NH4Br,JNL_10off_120on_50off,305,30411,24561500
odr7p_NH4Br,JNL_10off_120on_50off,306,30511,24577600
odr7p_NH4Br,JNL_10off_120on_50off,307,30611,24293900
odr7p_NH4Br,JNL_10off_120on_50off,308,30711,24562500
odr7p_NH4Br,JNL_10off_120on_50off,309,30811,24277600
odr7p_NH4Br,JNL_10off_120on_50off,310,30911,24287800
odr7p_NH4Br,JNL_10off_120on_50off,311,31011,24374500
odr7p_NH4Br,JNL_10off_120on_50off,312,31111,24217800
odr7p_NH4Br,JNL_10off_120on_50off,313,31211,24062700
odr7p_NH4Br,JNL_10off_120on_50off,314,31311,24209500
odr7p_NH4Br,JNL_10off_120on_50off,315,31411,24517000.000000004
odr7p_NH4Br,JNL_10off_120on_50off,316,31511,24133500
odr7p_NH4Br,JNL_10off_120on_50off,317,31611,23851600
odr7p_NH4Br,JNL_10off_120on_50off,318,31711,24026300
odr7p_NH4Br,JNL_10off_120on_50off,319,31811,23994600
odr7p_NH4Br,JNL_10off_120on_50off,320,31911,23809500
odr7p_NH4Br,JNL_10off_120on_50off,321,32011,23766400
odr7p_NH4Br,JNL_10off_120on_50off,322,32111,23635500
odr7p_NH4Br,JNL_10off_120on_50off,323,32211,23886700
odr7p_NH4Br,JNL_10off_120on_50off,324,32311,23684599.999999996
odr7p_NH4Br,JNL_10off_120on_50off,325,32411,23603800
odr7p_NH4Br,JNL_10off_120on_50off,326,32511,23690900
odr7p_NH4Br,JNL_10off_120on_50off,327,32611,23588100
odr7p_NH4Br,JNL_10off_120on_50off,328,32711,23750000
odr7p_NH4Br,JNL_10off_120on_50off,329,32811,23257600
odr7p_NH4Br,JNL_10off_120on_50off,330,32911,23562200
odr7p_NH4Br,JNL_10off_120on_50off,331,33011,23598900
odr7p_NH4Br,JNL_10off_120on_50off,332,33111,23584900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,333,33211,23303100
odr7p_NH4Br,JNL_10off_120on_50off,334,33311,23073300
odr7p_NH4Br,JNL_10off_120on_50off,335,33411,23639300
odr7p_NH4Br,JNL_10off_120on_50off,336,33511,23216700
odr7p_NH4Br,JNL_10off_120on_50off,337,33611,23394900
odr7p_NH4Br,JNL_10off_120on_50off,338,33711,23342000
odr7p_NH4Br,JNL_10off_120on_50off,339,33811,23112100
odr7p_NH4Br,JNL_10off_120on_50off,340,33911,23231099.999999996
odr7p_NH4Br,JNL_10off_120on_50off,341,34011,23394100
odr7p_NH4Br,JNL_10off_120on_50off,342,34111,23360300
odr7p_NH4Br,JNL_10off_120on_50off,343,34211,23541000
odr7p_NH4Br,JNL_10off_120on_50off,344,34311,23227500
odr7p_NH4Br,JNL_10off_120on_50off,345,34411,23118200
odr7p_NH4Br,JNL_10off_120on_50off,346,34511,23092800.000000004
odr7p_NH4Br,JNL_10off_120on_50off,347,34611,22986100
odr7p_NH4Br,JNL_10off_120on_50off,348,34711,23227400
odr7p_NH4Br,JNL_10off_120on_50off,349,34811,23145800
odr7p_NH4Br,JNL_10off_120on_50off,350,34911,22934100
odr7p_NH4Br,JNL_10off_120on_50off,351,35011,22949600
odr7p_NH4Br,JNL_10off_120on_50off,352,35111,23139300
odr7p_NH4Br,JNL_10off_120on_50off,353,35211,23116200
odr7p_NH4Br,JNL_10off_120on_50off,354,35311,22768099.999999996
odr7p_NH4Br,JNL_10off_120on_50off,355,35411,22902999.999999996
odr7p_NH4Br,JNL_10off_120on_50off,356,35511,22988800
odr7p_NH4Br,JNL_10off_120on_50off,357,35611,22921999.999999996
odr7p_NH4Br,JNL_10off_120on_50off,358,35711,22808300
odr7p_NH4Br,JNL_10off_120on_50off,359,35811,22950100
odr7p_NH4Br,JNL_10off_120on_50off,360,35911,22548499.999999996
odr7p_NH4Br,JNL_10off_120on_50off,361,36011,22403300
odr7p_NH4Br,JNL_10off_120on_50off,362,36111,22787500
odr7p_NH4Br,JNL_10off_120on_50off,363,36211,22626300
odr7p_NH4Br,JNL_10off_120on_50off,364,36311,22874000
odr7p_NH4Br,JNL_10off_120on_50off,365,36411,22561600
odr7p_NH4Br,JNL_10off_120on_50off,366,36511,22828900
odr7p_NH4Br,JNL_10off_120on_50off,367,36611,22605300
odr7p_NH4Br,JNL_10off_120on_50off,368,36711,22336200
odr7p_NH4Br,JNL_10off_120on_50off,369,36811,22886400
odr7p_NH4Br,JNL_10off_120on_50off,370,36911,22627500
odr7p_NH4Br,JNL_10off_120on_50off,371,37011,22540500
odr7p_NH4Br,JNL_10off_120on_50off,372,37111,22141099.999999996
odr7p_NH4Br,JNL_10off_120on_50off,373,37211,22281900
odr7p_NH4Br,JNL_10off_120on_50off,374,37311,22530900
odr7p_NH4Br,JNL_10off_120on_50off,375,37411,22060600
odr7p_NH4Br,JNL_10off_120on_50off,376,37511,21943300
odr7p_NH4Br,JNL_10off_120on_50off,377,37611,22201700
odr7p_NH4Br,JNL_10off_120on_50off,378,37711,22019900
odr7p_NH4Br,JNL_10off_120on_50off,379,37811,22123900
odr7p_NH4Br,JNL_10off_120on_50off,380,37911,22069000
odr7p_NH4Br,JNL_10off_120on_50off,381,38011,21773200
odr7p_NH4Br,JNL_10off_120on_50off,382,38111,21856200
odr7p_NH4Br,JNL_10off_120on_50off,383,38211,21896600
odr7p_NH4Br,JNL_10off_120on_50off,384,38311,21986000
odr7p_NH4Br,JNL_10off_120on_50off,385,38411,21696700
odr7p_NH4Br,JNL_10off_120on_50off,386,38511,21863900
odr7p_NH4Br,JNL_10off_120on_50off,387,38611,21595100
odr7p_NH4Br,JNL_10off_120on_50off,388,38711,21445599.999999996
odr7p_NH4Br,JNL_10off_120on_50off,389,38811,21526800
odr7p_NH4Br,JNL_10off_120on_50off,390,38911,21290200
odr7p_NH4Br,JNL_10off_120on_50off,391,39011,21533600
odr7p_NH4Br,JNL_10off_120on_50off,392,39111,21663100
odr7p_NH4Br,JNL_10off_120on_50off,393,39211,21725100
odr7p_NH4Br,JNL_10off_120on_50off,394,39311,21728900.000000004
odr7p_NH4Br,JNL_10off_120on_50off,395,39411,21593100
odr7p_NH4Br,JNL_10off_120on_50off,396,39511,21666400
odr7p_NH4Br,JNL_10off_120on_50off,397,39611,21595500
odr7p_NH4Br,JNL_10off_120on_50off,398,39711,21588000
odr7p_NH4Br,JNL_10off_120on_50off,399,39811,21392600
odr7p_NH4Br,JNL_10off_120on_50off,400,39911,21640400
odr7p_NH4Br,JNL_10off_120on_50off,401,40011,21356799.999999996
odr7p_NH4Br,JNL_10off_120on_50off,402,40111,21266000
odr7p_NH4Br,JNL_10off_120on_50off,403,40211,21466000
odr7p_NH4Br,JNL_10off_120on_50off,404,40311,21002000
odr7p_NH4Br,JNL_10off_120on_50off,405,40411,21463300
odr7p_NH4Br,JNL_10off_120on_50off,406,40511,21335600
odr7p_NH4Br,JNL_10off_120on_50off,407,40611,21268600.000000004
odr7p_NH4Br,JNL_10off_120on_50off,408,40711,21372100
odr7p_NH4Br,JNL_10off_120on_50off,409,40811,21445700
odr7p_NH4Br,JNL_10off_120on_50off,410,40911,21081900
odr7p_NH4Br,JNL_10off_120on_50off,411,41011,21313399.999999996
odr7p_NH4Br,JNL_10off_120on_50off,412,41111,21041500.000000004
odr7p_NH4Br,JNL_10off_120on_50off,413,41211,21184400
odr7p_NH4Br,JNL_10off_120on_50off,414,41311,21049800
odr7p_NH4Br,JNL_10off_120on_50off,415,41411,21009699.999999996
odr7p_NH4Br,JNL_10off_120on_50off,416,41511,21066800
odr7p_NH4Br,JNL_10off_120on_50off,417,41611,20730800
