strain_stim,jnl,frame,time_ms,fluor
odr7p_Bcary_5percent,JNL_10off_120on_50off,30,2900,293339000
odr7p_Bcary_5percent,JNL_10off_120on_50off,31,3000,293189000
odr7p_Bcary_5percent,JNL_10off_120on_50off,32,3100,292991000
odr7p_Bcary_5percent,JNL_10off_120on_50off,33,3200,292159000
odr7p_Bcary_5percent,JNL_10off_120on_50off,34,3300,292333000
odr7p_Bcary_5percent,JNL_10off_120on_50off,35,3400,292367000
odr7p_Bcary_5percent,JNL_10off_120on_50off,36,3500,292223000
odr7p_Bcary_5percent,JNL_10off_120on_50off,37,3600,291216000
odr7p_Bcary_5percent,JNL_10off_120on_50off,38,3700,291326000
odr7p_Bcary_5percent,JNL_10off_120on_50off,39,3800,290289000
odr7p_Bcary_5percent,JNL_10off_120on_50off,40,3900,290844000
odr7p_Bcary_5percent,JNL_10off_120on_50off,41,4000,291268000
odr7p_Bcary_5percent,JNL_10off_120on_50off,42,4100,290187000
odr7p_Bcary_5percent,JNL_10off_120on_50off,43,4200,290090000
odr7p_Bcary_5percent,JNL_10off_120on_50off,44,4300,289872000
odr7p_Bcary_5percent,JNL_10off_120on_50off,45,4400,289547000
odr7p_Bcary_5percent,JNL_10off_120on_50off,46,4500,289634000
odr7p_Bcary_5percent,JNL_10off_120on_50off,47,4600,289294000
odr7p_Bcary_5percent,JNL_10off_120on_50off,48,4700,288733000
odr7p_Bcary_5percent,JNL_10off_120on_50off,49,4800,288373000
odr7p_Bcary_5percent,JNL_10off_120on_50off,50,4900,288227000
odr7p_Bcary_5percent,JNL_10off_120on_50off,51,5000,288080000
odr7p_Bcary_5percent,JNL_10off_120on_50off,52,5100,287675000
odr7p_Bcary_5percent,JNL_10off_120on_50off,53,5200,287495000
odr7p_Bcary_5percent,JNL_10off_120on_50off,54,5300,286894000
odr7p_Bcary_5percent,JNL_10off_120on_50off,55,5400,286965000
odr7p_Bcary_5percent,JNL_10off_120on_50off,56,5500,286442000
odr7p_Bcary_5percent,JNL_10off_120on_50off,57,5600,286675000
odr7p_Bcary_5percent,JNL_10off_120on_50off,58,5700,286200000
odr7p_Bcary_5percent,JNL_10off_120on_50off,59,5800,286253000
odr7p_Bcary_5percent,JNL_10off_120on_50off,60,5900,285069000
odr7p_Bcary_5percent,JNL_10off_120on_50off,61,6000,285800000
odr7p_Bcary_5percent,JNL_10off_120on_50off,62,6100,284710000
odr7p_Bcary_5percent,JNL_10off_120on_50off,63,6200,286326000
odr7p_Bcary_5percent,JNL_10off_120on_50off,64,6300,285065000
odr7p_Bcary_5percent,JNL_10off_120on_50off,65,6400,285316000
odr7p_Bcary_5percent,JNL_10off_120on_50off,66,6500,285052000
odr7p_Bcary_5percent,JNL_10off_120on_50off,67,6600,283990000
odr7p_Bcary_5percent,JNL_10off_120on_50off,68,6700,283704000
odr7p_Bcary_5percent,JNL_10off_120on_50off,69,6800,283621000
odr7p_Bcary_5percent,JNL_10off_120on_50off,70,6900,283532000
odr7p_Bcary_5percent,JNL_10off_120on_50off,71,7000,283993000
odr7p_Bcary_5percent,JNL_10off_120on_50off,72,7100,284319000
odr7p_Bcary_5percent,JNL_10off_120on_50off,73,7200,283419000
odr7p_Bcary_5percent,JNL_10off_120on_50off,74,7300,283826000
odr7p_Bcary_5percent,JNL_10off_120on_50off,75,7400,282989000
odr7p_Bcary_5percent,JNL_10off_120on_50off,76,7500,282417000
odr7p_Bcary_5percent,JNL_10off_120on_50off,77,7600,282783000
odr7p_Bcary_5percent,JNL_10off_120on_50off,78,7701,281228000
odr7p_Bcary_5percent,JNL_10off_120on_50off,79,7801,281801000
odr7p_Bcary_5percent,JNL_10off_120on_50off,80,7901,281462000
odr7p_Bcary_5percent,JNL_10off_120on_50off,81,8001,281100000
odr7p_Bcary_5percent,JNL_10off_120on_50off,82,8101,280375000
odr7p_Bcary_5percent,JNL_10off_120on_50off,83,8201,280996000
odr7p_Bcary_5percent,JNL_10off_120on_50off,84,8301,280386000
odr7p_Bcary_5percent,JNL_10off_120on_50off,85,8401,280976000
odr7p_Bcary_5percent,JNL_10off_120on_50off,86,8501,279916000
odr7p_Bcary_5percent,JNL_10off_120on_50off,87,8601,280227000
odr7p_Bcary_5percent,JNL_10off_120on_50off,88,8701,280022000
odr7p_Bcary_5percent,JNL_10off_120on_50off,89,8801,279166000
odr7p_Bcary_5percent,JNL_10off_120on_50off,90,8901,279849000
odr7p_Bcary_5percent,JNL_10off_120on_50off,91,9001,279298000
odr7p_Bcary_5percent,JNL_10off_120on_50off,92,9101,278737000
odr7p_Bcary_5percent,JNL_10off_120on_50off,93,9201,278596000
odr7p_Bcary_5percent,JNL_10off_120on_50off,94,9301,278833000
odr7p_Bcary_5percent,JNL_10off_120on_50off,95,9401,278265000
odr7p_Bcary_5percent,JNL_10off_120on_50off,96,9501,278423000
odr7p_Bcary_5percent,JNL_10off_120on_50off,97,9601,277244000
odr7p_Bcary_5percent,JNL_10off_120on_50off,98,9701,277597000
odr7p_Bcary_5percent,JNL_10off_120on_50off,99,9801,277315000
odr7p_Bcary_5percent,JNL_10off_120on_50off,100,9901,277752000
odr7p_Bcary_5percent,JNL_10off_120on_50off,101,10001,277771000
odr7p_Bcary_5percent,JNL_10off_120on_50off,102,10101,277536000
odr7p_Bcary_5percent,JNL_10off_120on_50off,103,10201,276999000
odr7p_Bcary_5percent,JNL_10off_120on_50off,104,10301,277653000
odr7p_Bcary_5percent,JNL_10off_120on_50off,105,10401,276597000
odr7p_Bcary_5percent,JNL_10off_120on_50off,106,10501,276757000
odr7p_Bcary_5percent,JNL_10off_120on_50off,107,10601,276370000
odr7p_Bcary_5percent,JNL_10off_120on_50off,108,10701,276260000
odr7p_Bcary_5percent,JNL_10off_120on_50off,109,10801,276023000
odr7p_Bcary_5percent,JNL_10off_120on_50off,110,10901,275562000
odr7p_Bcary_5percent,JNL_10off_120on_50off,111,11001,275644000
odr7p_Bcary_5percent,JNL_10off_120on_50off,112,11101,275019000
odr7p_Bcary_5percent,JNL_10off_120on_50off,113,11201,274657000
odr7p_Bcary_5percent,JNL_10off_120on_50off,114,11311,274978000
odr7p_Bcary_5percent,JNL_10off_120on_50off,115,11411,274303000
odr7p_Bcary_5percent,JNL_10off_120on_50off,116,11511,274463000
odr7p_Bcary_5percent,JNL_10off_120on_50off,117,11611,274408000
odr7p_Bcary_5percent,JNL_10off_120on_50off,118,11711,274084000
odr7p_Bcary_5percent,JNL_10off_120on_50off,119,11811,273975000
odr7p_Bcary_5percent,JNL_10off_120on_50off,120,11911,273355000
odr7p_Bcary_5percent,JNL_10off_120on_50off,121,12011,273846000
odr7p_Bcary_5percent,JNL_10off_120on_50off,122,12111,273436000
odr7p_Bcary_5percent,JNL_10off_120on_50off,123,12211,272967000
odr7p_Bcary_5percent,JNL_10off_120on_50off,124,12311,272710000
odr7p_Bcary_5percent,JNL_10off_120on_50off,125,12411,272363000
odr7p_Bcary_5percent,JNL_10off_120on_50off,126,12511,272414000
odr7p_Bcary_5percent,JNL_10off_120on_50off,127,12611,272669000
odr7p_Bcary_5percent,JNL_10off_120on_50off,128,12711,272987000
odr7p_Bcary_5percent,JNL_10off_120on_50off,129,12811,271079000
odr7p_Bcary_5percent,JNL_10off_120on_50off,130,12911,271182000
odr7p_Bcary_5percent,JNL_10off_120on_50off,131,13011,271165000
odr7p_Bcary_5percent,JNL_10off_120on_50off,132,13111,271520000
odr7p_Bcary_5percent,JNL_10off_120on_50off,133,13211,270958000
odr7p_Bcary_5percent,JNL_10off_120on_50off,134,13311,270391000
odr7p_Bcary_5percent,JNL_10off_120on_50off,135,13411,269426000
odr7p_Bcary_5percent,JNL_10off_120on_50off,136,13511,269951000
odr7p_Bcary_5percent,JNL_10off_120on_50off,137,13611,269773000
odr7p_Bcary_5percent,JNL_10off_120on_50off,138,13711,269629000
odr7p_Bcary_5percent,JNL_10off_120on_50off,139,13811,269905000
odr7p_Bcary_5percent,JNL_10off_120on_50off,140,13911,269461000
odr7p_Bcary_5percent,JNL_10off_120on_50off,141,14011,269241000
odr7p_Bcary_5percent,JNL_10off_120on_50off,142,14111,269053000
odr7p_Bcary_5percent,JNL_10off_120on_50off,143,14211,268531000
odr7p_Bcary_5percent,JNL_10off_120on_50off,144,14311,268529000
odr7p_Bcary_5percent,JNL_10off_120on_50off,145,14411,268707000
odr7p_Bcary_5percent,JNL_10off_120on_50off,146,14511,268777000
odr7p_Bcary_5percent,JNL_10off_120on_50off,147,14611,268262000
odr7p_Bcary_5percent,JNL_10off_120on_50off,148,14711,268272999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,149,14811,267377999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,150,14911,267481000
odr7p_Bcary_5percent,JNL_10off_120on_50off,151,15011,266813000
odr7p_Bcary_5percent,JNL_10off_120on_50off,152,15111,267252000
odr7p_Bcary_5percent,JNL_10off_120on_50off,153,15211,267214999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,154,15311,267441000
odr7p_Bcary_5percent,JNL_10off_120on_50off,155,15411,266787000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,156,15511,266294000
odr7p_Bcary_5percent,JNL_10off_120on_50off,157,15611,265463000
odr7p_Bcary_5percent,JNL_10off_120on_50off,158,15711,265167000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,159,15811,265572000
odr7p_Bcary_5percent,JNL_10off_120on_50off,160,15911,266031000
odr7p_Bcary_5percent,JNL_10off_120on_50off,161,16011,265569000
odr7p_Bcary_5percent,JNL_10off_120on_50off,162,16111,264645999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,163,16211,264974000
odr7p_Bcary_5percent,JNL_10off_120on_50off,164,16311,265224000
odr7p_Bcary_5percent,JNL_10off_120on_50off,165,16411,264367999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,166,16511,264109000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,167,16611,264806000
odr7p_Bcary_5percent,JNL_10off_120on_50off,168,16711,263789000
odr7p_Bcary_5percent,JNL_10off_120on_50off,169,16811,263366000
odr7p_Bcary_5percent,JNL_10off_120on_50off,170,16911,263002000
odr7p_Bcary_5percent,JNL_10off_120on_50off,171,17011,262937000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,172,17111,263030000
odr7p_Bcary_5percent,JNL_10off_120on_50off,173,17211,263226000
odr7p_Bcary_5percent,JNL_10off_120on_50off,174,17311,262859000
odr7p_Bcary_5percent,JNL_10off_120on_50off,175,17411,262828000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,176,17511,262645999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,177,17611,262533000
odr7p_Bcary_5percent,JNL_10off_120on_50off,178,17711,262602000
odr7p_Bcary_5percent,JNL_10off_120on_50off,179,17811,262489999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,180,17911,261730000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,181,18011,262031000
odr7p_Bcary_5percent,JNL_10off_120on_50off,182,18111,261319000
odr7p_Bcary_5percent,JNL_10off_120on_50off,183,18211,261452999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,184,18311,261011000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,185,18411,261717999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,186,18511,261134999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,187,18611,260642000
odr7p_Bcary_5percent,JNL_10off_120on_50off,188,18711,260983000
odr7p_Bcary_5percent,JNL_10off_120on_50off,189,18811,260300000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,190,18911,260460000
odr7p_Bcary_5percent,JNL_10off_120on_50off,191,19011,259675000
odr7p_Bcary_5percent,JNL_10off_120on_50off,192,19111,260032000
odr7p_Bcary_5percent,JNL_10off_120on_50off,193,19211,260205999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,194,19311,259749000
odr7p_Bcary_5percent,JNL_10off_120on_50off,195,19411,259659000
odr7p_Bcary_5percent,JNL_10off_120on_50off,196,19511,259253000
odr7p_Bcary_5percent,JNL_10off_120on_50off,197,19611,259489000
odr7p_Bcary_5percent,JNL_10off_120on_50off,198,19711,259584000
odr7p_Bcary_5percent,JNL_10off_120on_50off,199,19811,259732000
odr7p_Bcary_5percent,JNL_10off_120on_50off,200,19911,259475000
odr7p_Bcary_5percent,JNL_10off_120on_50off,201,20011,259129000
odr7p_Bcary_5percent,JNL_10off_120on_50off,202,20111,258937999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,203,20211,258646999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,204,20311,258678000
odr7p_Bcary_5percent,JNL_10off_120on_50off,205,20411,258230000
odr7p_Bcary_5percent,JNL_10off_120on_50off,206,20511,258956000
odr7p_Bcary_5percent,JNL_10off_120on_50off,207,20611,258300999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,208,20711,258127000
odr7p_Bcary_5percent,JNL_10off_120on_50off,209,20811,257829000
odr7p_Bcary_5percent,JNL_10off_120on_50off,210,20911,257426000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,211,21011,257561000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,212,21111,257760000
odr7p_Bcary_5percent,JNL_10off_120on_50off,213,21211,257335000
odr7p_Bcary_5percent,JNL_10off_120on_50off,214,21311,257211000
odr7p_Bcary_5percent,JNL_10off_120on_50off,215,21411,256669000
odr7p_Bcary_5percent,JNL_10off_120on_50off,216,21511,257353000
odr7p_Bcary_5percent,JNL_10off_120on_50off,217,21611,256889000
odr7p_Bcary_5percent,JNL_10off_120on_50off,218,21711,256392000
odr7p_Bcary_5percent,JNL_10off_120on_50off,219,21811,256514000
odr7p_Bcary_5percent,JNL_10off_120on_50off,220,21911,256283000
odr7p_Bcary_5percent,JNL_10off_120on_50off,221,22011,255782000
odr7p_Bcary_5percent,JNL_10off_120on_50off,222,22111,255831000
odr7p_Bcary_5percent,JNL_10off_120on_50off,223,22211,255284999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,224,22311,255539000
odr7p_Bcary_5percent,JNL_10off_120on_50off,225,22411,255310000
odr7p_Bcary_5percent,JNL_10off_120on_50off,226,22511,255267000
odr7p_Bcary_5percent,JNL_10off_120on_50off,227,22611,254739000
odr7p_Bcary_5percent,JNL_10off_120on_50off,228,22711,255009000
odr7p_Bcary_5percent,JNL_10off_120on_50off,229,22811,254804000
odr7p_Bcary_5percent,JNL_10off_120on_50off,230,22911,254996000
odr7p_Bcary_5percent,JNL_10off_120on_50off,231,23011,254311000
odr7p_Bcary_5percent,JNL_10off_120on_50off,232,23111,254500000
odr7p_Bcary_5percent,JNL_10off_120on_50off,233,23211,254595000
odr7p_Bcary_5percent,JNL_10off_120on_50off,234,23311,253917000
odr7p_Bcary_5percent,JNL_10off_120on_50off,235,23411,254184000
odr7p_Bcary_5percent,JNL_10off_120on_50off,236,23511,254640999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,237,23611,253810000
odr7p_Bcary_5percent,JNL_10off_120on_50off,238,23711,253951000
odr7p_Bcary_5percent,JNL_10off_120on_50off,239,23811,253142999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,240,23911,253421000
odr7p_Bcary_5percent,JNL_10off_120on_50off,241,24011,253119000
odr7p_Bcary_5percent,JNL_10off_120on_50off,242,24111,252718000
odr7p_Bcary_5percent,JNL_10off_120on_50off,243,24211,253118000
odr7p_Bcary_5percent,JNL_10off_120on_50off,244,24311,253178000
odr7p_Bcary_5percent,JNL_10off_120on_50off,245,24411,253108999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,246,24511,252615000
odr7p_Bcary_5percent,JNL_10off_120on_50off,247,24611,252208000
odr7p_Bcary_5percent,JNL_10off_120on_50off,248,24711,252545000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,249,24811,251815000
odr7p_Bcary_5percent,JNL_10off_120on_50off,250,24911,251905000
odr7p_Bcary_5percent,JNL_10off_120on_50off,251,25011,251786999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,252,25111,251442000
odr7p_Bcary_5percent,JNL_10off_120on_50off,253,25211,250776999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,254,25311,251439000
odr7p_Bcary_5percent,JNL_10off_120on_50off,255,25411,251024000
odr7p_Bcary_5percent,JNL_10off_120on_50off,256,25511,251019000
odr7p_Bcary_5percent,JNL_10off_120on_50off,257,25611,251182999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,258,25711,251015000
odr7p_Bcary_5percent,JNL_10off_120on_50off,259,25811,250427000
odr7p_Bcary_5percent,JNL_10off_120on_50off,260,25911,249931000
odr7p_Bcary_5percent,JNL_10off_120on_50off,261,26011,250488000
odr7p_Bcary_5percent,JNL_10off_120on_50off,262,26111,250130000
odr7p_Bcary_5percent,JNL_10off_120on_50off,263,26211,250172000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,264,26311,249158000
odr7p_Bcary_5percent,JNL_10off_120on_50off,265,26411,249610999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,266,26511,249532000
odr7p_Bcary_5percent,JNL_10off_120on_50off,267,26611,249358000
odr7p_Bcary_5percent,JNL_10off_120on_50off,268,26711,248480000
odr7p_Bcary_5percent,JNL_10off_120on_50off,269,26811,248595000
odr7p_Bcary_5percent,JNL_10off_120on_50off,270,26911,248668999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,271,27011,247802000
odr7p_Bcary_5percent,JNL_10off_120on_50off,272,27111,247935000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,273,27211,247474000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,274,27311,247705999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,275,27411,247520000
odr7p_Bcary_5percent,JNL_10off_120on_50off,276,27511,247624000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,277,27611,247553000
odr7p_Bcary_5percent,JNL_10off_120on_50off,278,27711,247179000
odr7p_Bcary_5percent,JNL_10off_120on_50off,279,27811,246868000
odr7p_Bcary_5percent,JNL_10off_120on_50off,280,27911,246866000
odr7p_Bcary_5percent,JNL_10off_120on_50off,281,28011,246234000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,282,28111,246206000
odr7p_Bcary_5percent,JNL_10off_120on_50off,283,28211,246347000
odr7p_Bcary_5percent,JNL_10off_120on_50off,284,28311,247114000
odr7p_Bcary_5percent,JNL_10off_120on_50off,285,28411,247213000
odr7p_Bcary_5percent,JNL_10off_120on_50off,286,28511,246532000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,287,28611,247138000
odr7p_Bcary_5percent,JNL_10off_120on_50off,288,28711,246223000
odr7p_Bcary_5percent,JNL_10off_120on_50off,289,28811,246036000
odr7p_Bcary_5percent,JNL_10off_120on_50off,290,28911,245466000
odr7p_Bcary_5percent,JNL_10off_120on_50off,291,29011,245448999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,292,29111,245270000
odr7p_Bcary_5percent,JNL_10off_120on_50off,293,29211,245109999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,294,29311,245244000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,295,29411,244733000
odr7p_Bcary_5percent,JNL_10off_120on_50off,296,29511,245309000
odr7p_Bcary_5percent,JNL_10off_120on_50off,297,29611,244225000
odr7p_Bcary_5percent,JNL_10off_120on_50off,298,29711,245486000
odr7p_Bcary_5percent,JNL_10off_120on_50off,299,29811,244216000
odr7p_Bcary_5percent,JNL_10off_120on_50off,300,29911,243992000
odr7p_Bcary_5percent,JNL_10off_120on_50off,301,30011,244267000
odr7p_Bcary_5percent,JNL_10off_120on_50off,302,30111,243267000
odr7p_Bcary_5percent,JNL_10off_120on_50off,303,30211,244070000
odr7p_Bcary_5percent,JNL_10off_120on_50off,304,30311,243723000
odr7p_Bcary_5percent,JNL_10off_120on_50off,305,30411,243783000
odr7p_Bcary_5percent,JNL_10off_120on_50off,306,30511,242932000
odr7p_Bcary_5percent,JNL_10off_120on_50off,307,30611,243183999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,308,30711,243566000
odr7p_Bcary_5percent,JNL_10off_120on_50off,309,30811,243599000
odr7p_Bcary_5percent,JNL_10off_120on_50off,310,30911,243080000
odr7p_Bcary_5percent,JNL_10off_120on_50off,311,31011,243148000
odr7p_Bcary_5percent,JNL_10off_120on_50off,312,31111,243111000
odr7p_Bcary_5percent,JNL_10off_120on_50off,313,31211,243243000
odr7p_Bcary_5percent,JNL_10off_120on_50off,314,31311,241983000
odr7p_Bcary_5percent,JNL_10off_120on_50off,315,31411,242569000
odr7p_Bcary_5percent,JNL_10off_120on_50off,316,31511,242302000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,317,31611,241656000
odr7p_Bcary_5percent,JNL_10off_120on_50off,318,31711,242156000
odr7p_Bcary_5percent,JNL_10off_120on_50off,319,31811,241588000
odr7p_Bcary_5percent,JNL_10off_120on_50off,320,31911,241812000
odr7p_Bcary_5percent,JNL_10off_120on_50off,321,32011,241600000
odr7p_Bcary_5percent,JNL_10off_120on_50off,322,32111,241304000
odr7p_Bcary_5percent,JNL_10off_120on_50off,323,32211,242026000
odr7p_Bcary_5percent,JNL_10off_120on_50off,324,32311,241716000
odr7p_Bcary_5percent,JNL_10off_120on_50off,325,32411,241389000
odr7p_Bcary_5percent,JNL_10off_120on_50off,326,32511,240757999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,327,32611,241001000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,328,32711,241055000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,329,32811,240784000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,330,32911,240558000
odr7p_Bcary_5percent,JNL_10off_120on_50off,331,33011,240958000
odr7p_Bcary_5percent,JNL_10off_120on_50off,332,33111,240246000
odr7p_Bcary_5percent,JNL_10off_120on_50off,333,33211,240537000
odr7p_Bcary_5percent,JNL_10off_120on_50off,334,33311,240184000
odr7p_Bcary_5percent,JNL_10off_120on_50off,335,33411,240376000
odr7p_Bcary_5percent,JNL_10off_120on_50off,336,33511,238508000
odr7p_Bcary_5percent,JNL_10off_120on_50off,337,33611,240583000
odr7p_Bcary_5percent,JNL_10off_120on_50off,338,33711,239603000
odr7p_Bcary_5percent,JNL_10off_120on_50off,339,33811,239821999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,340,33911,239515000
odr7p_Bcary_5percent,JNL_10off_120on_50off,341,34011,240265000
odr7p_Bcary_5percent,JNL_10off_120on_50off,342,34111,239818000
odr7p_Bcary_5percent,JNL_10off_120on_50off,343,34211,239488000
odr7p_Bcary_5percent,JNL_10off_120on_50off,344,34311,239223000
odr7p_Bcary_5percent,JNL_10off_120on_50off,345,34411,238892000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,346,34511,239021000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,347,34611,238171000
odr7p_Bcary_5percent,JNL_10off_120on_50off,348,34711,238606000
odr7p_Bcary_5percent,JNL_10off_120on_50off,349,34811,238811999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,350,34911,238600000
odr7p_Bcary_5percent,JNL_10off_120on_50off,351,35011,239196000
odr7p_Bcary_5percent,JNL_10off_120on_50off,352,35111,238364000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,353,35211,238504000
odr7p_Bcary_5percent,JNL_10off_120on_50off,354,35311,238357999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,355,35411,238106000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,356,35511,238608999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,357,35611,238070000
odr7p_Bcary_5percent,JNL_10off_120on_50off,358,35711,238024000
odr7p_Bcary_5percent,JNL_10off_120on_50off,359,35811,238083000
odr7p_Bcary_5percent,JNL_10off_120on_50off,360,35911,238252000
odr7p_Bcary_5percent,JNL_10off_120on_50off,361,36011,236957000
odr7p_Bcary_5percent,JNL_10off_120on_50off,362,36111,236743000
odr7p_Bcary_5percent,JNL_10off_120on_50off,363,36211,236547000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,364,36311,237325000
odr7p_Bcary_5percent,JNL_10off_120on_50off,365,36411,237349000
odr7p_Bcary_5percent,JNL_10off_120on_50off,366,36511,236940000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,367,36611,236859999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,368,36711,237540000
odr7p_Bcary_5percent,JNL_10off_120on_50off,369,36811,236978000
odr7p_Bcary_5percent,JNL_10off_120on_50off,370,36911,236672000
odr7p_Bcary_5percent,JNL_10off_120on_50off,371,37011,236651000
odr7p_Bcary_5percent,JNL_10off_120on_50off,372,37111,236432000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,373,37211,235920000
odr7p_Bcary_5percent,JNL_10off_120on_50off,374,37311,236268000
odr7p_Bcary_5percent,JNL_10off_120on_50off,375,37411,235903999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,376,37511,235781999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,377,37611,235785000
odr7p_Bcary_5percent,JNL_10off_120on_50off,378,37711,235795000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,379,37811,235829000.00000003
odr7p_Bcary_5percent,JNL_10off_120on_50off,380,37911,235280999.99999997
odr7p_Bcary_5percent,JNL_10off_120on_50off,381,38011,235618000.00000003
