strain_stim,jnl,frame,time_ms,fluor
odr7p_Bcary_5percent,JNL_10off_120on_50off,386,38511,72452800
odr7p_Bcary_5percent,JNL_10off_120on_50off,387,38611,72349300
odr7p_Bcary_5percent,JNL_10off_120on_50off,388,38711,72252600
odr7p_Bcary_5percent,JNL_10off_120on_50off,389,38811,72260200
odr7p_Bcary_5percent,JNL_10off_120on_50off,390,38911,72228700
odr7p_Bcary_5percent,JNL_10off_120on_50off,391,39011,72404900
odr7p_Bcary_5percent,JNL_10off_120on_50off,392,39111,72178700
odr7p_Bcary_5percent,JNL_10off_120on_50off,393,39211,71936200
odr7p_Bcary_5percent,JNL_10off_120on_50off,394,39311,72258100
odr7p_Bcary_5percent,JNL_10off_120on_50off,395,39411,72315800
odr7p_Bcary_5percent,JNL_10off_120on_50off,396,39511,72024000
odr7p_Bcary_5percent,JNL_10off_120on_50off,397,39611,72271200
odr7p_Bcary_5percent,JNL_10off_120on_50off,398,39711,72034000
odr7p_Bcary_5percent,JNL_10off_120on_50off,399,39811,71963600
odr7p_Bcary_5percent,JNL_10off_120on_50off,400,39911,72190200
odr7p_Bcary_5percent,JNL_10off_120on_50off,401,40011,71965600
odr7p_Bcary_5percent,JNL_10off_120on_50off,402,40111,72011100
odr7p_Bcary_5percent,JNL_10off_120on_50off,403,40211,71747300
odr7p_Bcary_5percent,JNL_10off_120on_50off,404,40311,72126400
odr7p_Bcary_5percent,JNL_10off_120on_50off,405,40411,71768500
odr7p_Bcary_5percent,JNL_10off_120on_50off,406,40511,72156900
odr7p_Bcary_5percent,JNL_10off_120on_50off,407,40611,72050300
odr7p_Bcary_5percent,JNL_10off_120on_50off,408,40711,72073900
odr7p_Bcary_5percent,JNL_10off_120on_50off,409,40811,72201200
odr7p_Bcary_5percent,JNL_10off_120on_50off,410,40911,71860800
odr7p_Bcary_5percent,JNL_10off_120on_50off,411,41011,72277300
odr7p_Bcary_5percent,JNL_10off_120on_50off,412,41111,71915100
odr7p_Bcary_5percent,JNL_10off_120on_50off,413,41211,71903600
odr7p_Bcary_5percent,JNL_10off_120on_50off,414,41311,72148800
odr7p_Bcary_5percent,JNL_10off_120on_50off,415,41411,71851300
odr7p_Bcary_5percent,JNL_10off_120on_50off,416,41511,71978100
odr7p_Bcary_5percent,JNL_10off_120on_50off,417,41611,72147100
odr7p_Bcary_5percent,JNL_10off_120on_50off,418,41711,71910900
odr7p_Bcary_5percent,JNL_10off_120on_50off,419,41811,71880500
odr7p_Bcary_5percent,JNL_10off_120on_50off,420,41911,71567100
odr7p_Bcary_5percent,JNL_10off_120on_50off,421,42011,71529200
odr7p_Bcary_5percent,JNL_10off_120on_50off,422,42111,71770100
odr7p_Bcary_5percent,JNL_10off_120on_50off,423,42211,71897200
odr7p_Bcary_5percent,JNL_10off_120on_50off,424,42311,71418900
odr7p_Bcary_5percent,JNL_10off_120on_50off,425,42411,71876800
odr7p_Bcary_5percent,JNL_10off_120on_50off,426,42511,71671200
odr7p_Bcary_5percent,JNL_10off_120on_50off,427,42611,71220900
odr7p_Bcary_5percent,JNL_10off_120on_50off,428,42711,71648600
odr7p_Bcary_5percent,JNL_10off_120on_50off,429,42811,71724100
odr7p_Bcary_5percent,JNL_10off_120on_50off,430,42911,71459700
odr7p_Bcary_5percent,JNL_10off_120on_50off,431,43011,71748400
odr7p_Bcary_5percent,JNL_10off_120on_50off,432,43111,71839600
odr7p_Bcary_5percent,JNL_10off_120on_50off,433,43211,71028600
odr7p_Bcary_5percent,JNL_10off_120on_50off,434,43311,71639500
odr7p_Bcary_5percent,JNL_10off_120on_50off,435,43411,71420100
odr7p_Bcary_5percent,JNL_10off_120on_50off,436,43511,71257800
odr7p_Bcary_5percent,JNL_10off_120on_50off,437,43611,71177500
odr7p_Bcary_5percent,JNL_10off_120on_50off,438,43711,71005300
odr7p_Bcary_5percent,JNL_10off_120on_50off,439,43811,71097500
odr7p_Bcary_5percent,JNL_10off_120on_50off,440,43911,71399400
odr7p_Bcary_5percent,JNL_10off_120on_50off,441,44011,71151300
odr7p_Bcary_5percent,JNL_10off_120on_50off,442,44111,70797500
odr7p_Bcary_5percent,JNL_10off_120on_50off,443,44211,70955000
odr7p_Bcary_5percent,JNL_10off_120on_50off,444,44311,70801300
odr7p_Bcary_5percent,JNL_10off_120on_50off,445,44411,70879000
odr7p_Bcary_5percent,JNL_10off_120on_50off,446,44511,71337900
odr7p_Bcary_5percent,JNL_10off_120on_50off,447,44611,70747000
odr7p_Bcary_5percent,JNL_10off_120on_50off,448,44711,71015800
odr7p_Bcary_5percent,JNL_10off_120on_50off,449,44811,70459400
odr7p_Bcary_5percent,JNL_10off_120on_50off,450,44911,70880300
odr7p_Bcary_5percent,JNL_10off_120on_50off,451,45011,70721700
odr7p_Bcary_5percent,JNL_10off_120on_50off,452,45111,70480600
odr7p_Bcary_5percent,JNL_10off_120on_50off,453,45211,70639400
odr7p_Bcary_5percent,JNL_10off_120on_50off,454,45311,70454400
odr7p_Bcary_5percent,JNL_10off_120on_50off,455,45411,70689900
odr7p_Bcary_5percent,JNL_10off_120on_50off,456,45511,70659500
odr7p_Bcary_5percent,JNL_10off_120on_50off,457,45611,70788700
odr7p_Bcary_5percent,JNL_10off_120on_50off,458,45711,70896500
odr7p_Bcary_5percent,JNL_10off_120on_50off,459,45811,70262600
odr7p_Bcary_5percent,JNL_10off_120on_50off,460,45911,70577000
odr7p_Bcary_5percent,JNL_10off_120on_50off,461,46011,70674900
odr7p_Bcary_5percent,JNL_10off_120on_50off,462,46111,70711300
odr7p_Bcary_5percent,JNL_10off_120on_50off,463,46211,70457600
odr7p_Bcary_5percent,JNL_10off_120on_50off,464,46311,70384400
odr7p_Bcary_5percent,JNL_10off_120on_50off,465,46411,70165800
odr7p_Bcary_5percent,JNL_10off_120on_50off,466,46511,70278700
odr7p_Bcary_5percent,JNL_10off_120on_50off,467,46611,69962200
odr7p_Bcary_5percent,JNL_10off_120on_50off,468,46711,70342500
odr7p_Bcary_5percent,JNL_10off_120on_50off,469,46811,70308800
odr7p_Bcary_5percent,JNL_10off_120on_50off,470,46911,70320500
odr7p_Bcary_5percent,JNL_10off_120on_50off,471,47011,70208700
odr7p_Bcary_5percent,JNL_10off_120on_50off,472,47111,70376600
odr7p_Bcary_5percent,JNL_10off_120on_50off,473,47211,70208500
odr7p_Bcary_5percent,JNL_10off_120on_50off,474,47311,70132900
odr7p_Bcary_5percent,JNL_10off_120on_50off,475,47411,70429100
odr7p_Bcary_5percent,JNL_10off_120on_50off,476,47511,70111700
odr7p_Bcary_5percent,JNL_10off_120on_50off,477,47611,70142700
odr7p_Bcary_5percent,JNL_10off_120on_50off,478,47711,70093000
odr7p_Bcary_5percent,JNL_10off_120on_50off,479,47811,70265100
odr7p_Bcary_5percent,JNL_10off_120on_50off,480,47911,69899500
odr7p_Bcary_5percent,JNL_10off_120on_50off,481,48011,70028300
odr7p_Bcary_5percent,JNL_10off_120on_50off,482,48111,69983400
odr7p_Bcary_5percent,JNL_10off_120on_50off,483,48211,70280700
odr7p_Bcary_5percent,JNL_10off_120on_50off,484,48311,70172500
odr7p_Bcary_5percent,JNL_10off_120on_50off,485,48411,70111800
odr7p_Bcary_5percent,JNL_10off_120on_50off,486,48511,69681400
odr7p_Bcary_5percent,JNL_10off_120on_50off,487,48611,69589700
odr7p_Bcary_5percent,JNL_10off_120on_50off,488,48711,69716600
odr7p_Bcary_5percent,JNL_10off_120on_50off,489,48811,70115300
odr7p_Bcary_5percent,JNL_10off_120on_50off,490,48911,70019700
odr7p_Bcary_5percent,JNL_10off_120on_50off,491,49011,69979500
odr7p_Bcary_5percent,JNL_10off_120on_50off,492,49111,69945200
odr7p_Bcary_5percent,JNL_10off_120on_50off,493,49211,69955100
odr7p_Bcary_5percent,JNL_10off_120on_50off,494,49311,69544100
odr7p_Bcary_5percent,JNL_10off_120on_50off,495,49411,70191700
odr7p_Bcary_5percent,JNL_10off_120on_50off,496,49511,69629900
odr7p_Bcary_5percent,JNL_10off_120on_50off,497,49611,69915600
odr7p_Bcary_5percent,JNL_10off_120on_50off,498,49711,70105300
odr7p_Bcary_5percent,JNL_10off_120on_50off,499,49811,70221900
odr7p_Bcary_5percent,JNL_10off_120on_50off,500,49911,69959900
odr7p_Bcary_5percent,JNL_10off_120on_50off,501,50011,69742300
odr7p_Bcary_5percent,JNL_10off_120on_50off,502,50111,69996300
odr7p_Bcary_5percent,JNL_10off_120on_50off,503,50211,69904600
odr7p_Bcary_5percent,JNL_10off_120on_50off,504,50311,69516800
odr7p_Bcary_5percent,JNL_10off_120on_50off,505,50411,69599100
odr7p_Bcary_5percent,JNL_10off_120on_50off,506,50511,69779400
odr7p_Bcary_5percent,JNL_10off_120on_50off,507,50611,69737200
odr7p_Bcary_5percent,JNL_10off_120on_50off,508,50711,69641700
odr7p_Bcary_5percent,JNL_10off_120on_50off,509,50811,69302300
odr7p_Bcary_5percent,JNL_10off_120on_50off,510,50911,69629400
odr7p_Bcary_5percent,JNL_10off_120on_50off,511,51011,69379300
odr7p_Bcary_5percent,JNL_10off_120on_50off,512,51111,69204500
odr7p_Bcary_5percent,JNL_10off_120on_50off,513,51211,69315800
odr7p_Bcary_5percent,JNL_10off_120on_50off,514,51311,69595600
odr7p_Bcary_5percent,JNL_10off_120on_50off,515,51411,69282500
odr7p_Bcary_5percent,JNL_10off_120on_50off,516,51511,69248600
odr7p_Bcary_5percent,JNL_10off_120on_50off,517,51611,69605100
odr7p_Bcary_5percent,JNL_10off_120on_50off,518,51711,69144300
odr7p_Bcary_5percent,JNL_10off_120on_50off,519,51811,69331100
odr7p_Bcary_5percent,JNL_10off_120on_50off,520,51911,69158400
odr7p_Bcary_5percent,JNL_10off_120on_50off,521,52011,69567500
odr7p_Bcary_5percent,JNL_10off_120on_50off,522,52111,69374100
odr7p_Bcary_5percent,JNL_10off_120on_50off,523,52211,69048300
odr7p_Bcary_5percent,JNL_10off_120on_50off,524,52311,69375300
odr7p_Bcary_5percent,JNL_10off_120on_50off,525,52411,69133000
odr7p_Bcary_5percent,JNL_10off_120on_50off,526,52511,69167700
odr7p_Bcary_5percent,JNL_10off_120on_50off,527,52611,68986800
odr7p_Bcary_5percent,JNL_10off_120on_50off,528,52711,69014200
odr7p_Bcary_5percent,JNL_10off_120on_50off,529,52811,69325100
odr7p_Bcary_5percent,JNL_10off_120on_50off,530,52911,69218200
odr7p_Bcary_5percent,JNL_10off_120on_50off,531,53011,69131500
odr7p_Bcary_5percent,JNL_10off_120on_50off,532,53111,69522500
odr7p_Bcary_5percent,JNL_10off_120on_50off,533,53211,69205100
odr7p_Bcary_5percent,JNL_10off_120on_50off,534,53311,68929700
odr7p_Bcary_5percent,JNL_10off_120on_50off,535,53411,69040000
odr7p_Bcary_5percent,JNL_10off_120on_50off,536,53511,68948400
odr7p_Bcary_5percent,JNL_10off_120on_50off,537,53611,68930100
odr7p_Bcary_5percent,JNL_10off_120on_50off,538,53711,68725200
odr7p_Bcary_5percent,JNL_10off_120on_50off,539,53811,68875700
odr7p_Bcary_5percent,JNL_10off_120on_50off,540,53911,68666200
odr7p_Bcary_5percent,JNL_10off_120on_50off,541,54011,68482400
odr7p_Bcary_5percent,JNL_10off_120on_50off,542,54111,68280700
odr7p_Bcary_5percent,JNL_10off_120on_50off,543,54211,68706600
odr7p_Bcary_5percent,JNL_10off_120on_50off,544,54311,68693500
odr7p_Bcary_5percent,JNL_10off_120on_50off,545,54411,68713000
odr7p_Bcary_5percent,JNL_10off_120on_50off,546,54511,68746800
odr7p_Bcary_5percent,JNL_10off_120on_50off,547,54611,68718700
odr7p_Bcary_5percent,JNL_10off_120on_50off,548,54711,68934200
odr7p_Bcary_5percent,JNL_10off_120on_50off,549,54811,68957200
odr7p_Bcary_5percent,JNL_10off_120on_50off,550,54911,68579000
odr7p_Bcary_5percent,JNL_10off_120on_50off,551,55011,68670900
odr7p_Bcary_5percent,JNL_10off_120on_50off,552,55111,68514500
odr7p_Bcary_5percent,JNL_10off_120on_50off,553,55211,68396200
odr7p_Bcary_5percent,JNL_10off_120on_50off,554,55311,68719000
odr7p_Bcary_5percent,JNL_10off_120on_50off,555,55411,68398800
odr7p_Bcary_5percent,JNL_10off_120on_50off,556,55511,68214500
odr7p_Bcary_5percent,JNL_10off_120on_50off,557,55611,68295500
odr7p_Bcary_5percent,JNL_10off_120on_50off,558,55711,67962000
odr7p_Bcary_5percent,JNL_10off_120on_50off,559,55811,68068100
odr7p_Bcary_5percent,JNL_10off_120on_50off,560,55911,68329700
odr7p_Bcary_5percent,JNL_10off_120on_50off,561,56011,68263400
odr7p_Bcary_5percent,JNL_10off_120on_50off,562,56111,68181800
odr7p_Bcary_5percent,JNL_10off_120on_50off,563,56211,68473400
odr7p_Bcary_5percent,JNL_10off_120on_50off,564,56311,68405900
odr7p_Bcary_5percent,JNL_10off_120on_50off,565,56411,68025600
odr7p_Bcary_5percent,JNL_10off_120on_50off,566,56511,67992300
odr7p_Bcary_5percent,JNL_10off_120on_50off,567,56611,68537600
odr7p_Bcary_5percent,JNL_10off_120on_50off,568,56711,67883000
odr7p_Bcary_5percent,JNL_10off_120on_50off,569,56811,67946300
odr7p_Bcary_5percent,JNL_10off_120on_50off,570,56911,68079800
odr7p_Bcary_5percent,JNL_10off_120on_50off,571,57011,68113800
odr7p_Bcary_5percent,JNL_10off_120on_50off,572,57111,68190000
odr7p_Bcary_5percent,JNL_10off_120on_50off,573,57211,68248100
odr7p_Bcary_5percent,JNL_10off_120on_50off,574,57311,68174300
odr7p_Bcary_5percent,JNL_10off_120on_50off,575,57411,67818200
odr7p_Bcary_5percent,JNL_10off_120on_50off,576,57511,67826200
odr7p_Bcary_5percent,JNL_10off_120on_50off,577,57611,67877800
odr7p_Bcary_5percent,JNL_10off_120on_50off,578,57711,68258800
odr7p_Bcary_5percent,JNL_10off_120on_50off,579,57811,68128200
odr7p_Bcary_5percent,JNL_10off_120on_50off,580,57911,67845600
odr7p_Bcary_5percent,JNL_10off_120on_50off,581,58011,68007600
odr7p_Bcary_5percent,JNL_10off_120on_50off,582,58111,67991200
odr7p_Bcary_5percent,JNL_10off_120on_50off,583,58211,67931400
odr7p_Bcary_5percent,JNL_10off_120on_50off,584,58311,67753100
odr7p_Bcary_5percent,JNL_10off_120on_50off,585,58411,67700200
odr7p_Bcary_5percent,JNL_10off_120on_50off,586,58511,67544000
odr7p_Bcary_5percent,JNL_10off_120on_50off,587,58611,67952100
odr7p_Bcary_5percent,JNL_10off_120on_50off,588,58711,67661900
odr7p_Bcary_5percent,JNL_10off_120on_50off,589,58811,67490900
odr7p_Bcary_5percent,JNL_10off_120on_50off,590,58911,67813200
odr7p_Bcary_5percent,JNL_10off_120on_50off,591,59011,68124500
odr7p_Bcary_5percent,JNL_10off_120on_50off,592,59111,67584900
odr7p_Bcary_5percent,JNL_10off_120on_50off,593,59211,67690200
odr7p_Bcary_5percent,JNL_10off_120on_50off,594,59311,67320100
odr7p_Bcary_5percent,JNL_10off_120on_50off,595,59411,67515600
odr7p_Bcary_5percent,JNL_10off_120on_50off,596,59511,67309200
odr7p_Bcary_5percent,JNL_10off_120on_50off,597,59611,67573000
odr7p_Bcary_5percent,JNL_10off_120on_50off,598,59711,67448800
odr7p_Bcary_5percent,JNL_10off_120on_50off,599,59811,67523900
odr7p_Bcary_5percent,JNL_10off_120on_50off,600,59911,67444900
odr7p_Bcary_5percent,JNL_10off_120on_50off,601,60011,67385600
odr7p_Bcary_5percent,JNL_10off_120on_50off,602,60111,67292200
odr7p_Bcary_5percent,JNL_10off_120on_50off,603,60211,67246200
odr7p_Bcary_5percent,JNL_10off_120on_50off,604,60311,66886200
odr7p_Bcary_5percent,JNL_10off_120on_50off,605,60411,67093800
odr7p_Bcary_5percent,JNL_10off_120on_50off,606,60511,66861800
odr7p_Bcary_5percent,JNL_10off_120on_50off,607,60611,67110600
odr7p_Bcary_5percent,JNL_10off_120on_50off,608,60711,67106899.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,609,60811,66819499.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,610,60911,67019000
odr7p_Bcary_5percent,JNL_10off_120on_50off,611,61011,67019000
odr7p_Bcary_5percent,JNL_10off_120on_50off,612,61111,66740400
odr7p_Bcary_5percent,JNL_10off_120on_50off,613,61211,66689800
odr7p_Bcary_5percent,JNL_10off_120on_50off,614,61311,66609299.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,615,61411,66817900
odr7p_Bcary_5percent,JNL_10off_120on_50off,616,61511,66601300
odr7p_Bcary_5percent,JNL_10off_120on_50off,617,61611,66613900
odr7p_Bcary_5percent,JNL_10off_120on_50off,618,61711,66386000
odr7p_Bcary_5percent,JNL_10off_120on_50off,619,61811,66300500
odr7p_Bcary_5percent,JNL_10off_120on_50off,620,61911,66258000
odr7p_Bcary_5percent,JNL_10off_120on_50off,621,62011,66421400.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,622,62111,66630700
odr7p_Bcary_5percent,JNL_10off_120on_50off,623,62211,66497000
odr7p_Bcary_5percent,JNL_10off_120on_50off,624,62311,66268300
odr7p_Bcary_5percent,JNL_10off_120on_50off,625,62411,66197400
odr7p_Bcary_5percent,JNL_10off_120on_50off,626,62511,66135300
odr7p_Bcary_5percent,JNL_10off_120on_50off,627,62611,65940100
odr7p_Bcary_5percent,JNL_10off_120on_50off,628,62711,66134300
odr7p_Bcary_5percent,JNL_10off_120on_50off,629,62811,66060000
odr7p_Bcary_5percent,JNL_10off_120on_50off,630,62911,65936800
odr7p_Bcary_5percent,JNL_10off_120on_50off,631,63011,66116400.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,632,63111,66125500
odr7p_Bcary_5percent,JNL_10off_120on_50off,633,63211,65956700
odr7p_Bcary_5percent,JNL_10off_120on_50off,634,63311,65828100
odr7p_Bcary_5percent,JNL_10off_120on_50off,635,63411,65912300
odr7p_Bcary_5percent,JNL_10off_120on_50off,636,63511,65726300
odr7p_Bcary_5percent,JNL_10off_120on_50off,637,63611,65824700
odr7p_Bcary_5percent,JNL_10off_120on_50off,638,63711,65920100
odr7p_Bcary_5percent,JNL_10off_120on_50off,639,63811,65931800
odr7p_Bcary_5percent,JNL_10off_120on_50off,640,63911,65743600.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,641,64011,66048099.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,642,64111,65786900
odr7p_Bcary_5percent,JNL_10off_120on_50off,643,64211,65576400
odr7p_Bcary_5percent,JNL_10off_120on_50off,644,64311,65663800
odr7p_Bcary_5percent,JNL_10off_120on_50off,645,64411,65652000
odr7p_Bcary_5percent,JNL_10off_120on_50off,646,64511,65849900
odr7p_Bcary_5percent,JNL_10off_120on_50off,647,64611,65735800
odr7p_Bcary_5percent,JNL_10off_120on_50off,648,64711,65752200
odr7p_Bcary_5percent,JNL_10off_120on_50off,649,64811,65329300
odr7p_Bcary_5percent,JNL_10off_120on_50off,650,64911,65523999.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,651,65011,65642900
odr7p_Bcary_5percent,JNL_10off_120on_50off,652,65111,65158100
odr7p_Bcary_5percent,JNL_10off_120on_50off,653,65211,65537700
odr7p_Bcary_5percent,JNL_10off_120on_50off,654,65321,65277100
odr7p_Bcary_5percent,JNL_10off_120on_50off,655,65421,65226100
odr7p_Bcary_5percent,JNL_10off_120on_50off,656,65521,65555000
odr7p_Bcary_5percent,JNL_10off_120on_50off,657,65621,65114599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,658,65721,65293200
odr7p_Bcary_5percent,JNL_10off_120on_50off,659,65821,65165700
odr7p_Bcary_5percent,JNL_10off_120on_50off,660,65921,65346399.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,661,66021,65416299.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,662,66121,65084300
odr7p_Bcary_5percent,JNL_10off_120on_50off,663,66221,65596900
odr7p_Bcary_5percent,JNL_10off_120on_50off,664,66321,65386000
odr7p_Bcary_5percent,JNL_10off_120on_50off,665,66421,65327900
odr7p_Bcary_5percent,JNL_10off_120on_50off,666,66521,65221000
odr7p_Bcary_5percent,JNL_10off_120on_50off,667,66621,65070600
odr7p_Bcary_5percent,JNL_10off_120on_50off,668,66721,65190300
odr7p_Bcary_5percent,JNL_10off_120on_50off,669,66821,65207700
odr7p_Bcary_5percent,JNL_10off_120on_50off,670,66921,65091800
odr7p_Bcary_5percent,JNL_10off_120on_50off,671,67021,65397200
odr7p_Bcary_5percent,JNL_10off_120on_50off,672,67121,65236200
odr7p_Bcary_5percent,JNL_10off_120on_50off,673,67221,64946300
odr7p_Bcary_5percent,JNL_10off_120on_50off,674,67321,65008200
odr7p_Bcary_5percent,JNL_10off_120on_50off,675,67421,64907500
odr7p_Bcary_5percent,JNL_10off_120on_50off,676,67521,65256500
odr7p_Bcary_5percent,JNL_10off_120on_50off,677,67621,65040600
odr7p_Bcary_5percent,JNL_10off_120on_50off,678,67721,65236700
odr7p_Bcary_5percent,JNL_10off_120on_50off,679,67821,65207000
odr7p_Bcary_5percent,JNL_10off_120on_50off,680,67921,64619600
odr7p_Bcary_5percent,JNL_10off_120on_50off,681,68021,65357800
odr7p_Bcary_5percent,JNL_10off_120on_50off,682,68121,64798800
odr7p_Bcary_5percent,JNL_10off_120on_50off,683,68221,64836100
odr7p_Bcary_5percent,JNL_10off_120on_50off,684,68321,64855900
odr7p_Bcary_5percent,JNL_10off_120on_50off,685,68421,64693800
odr7p_Bcary_5percent,JNL_10off_120on_50off,686,68521,64691100
odr7p_Bcary_5percent,JNL_10off_120on_50off,687,68621,64889300
odr7p_Bcary_5percent,JNL_10off_120on_50off,688,68721,64833299.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,689,68821,64560800
odr7p_Bcary_5percent,JNL_10off_120on_50off,690,68921,64604000
odr7p_Bcary_5percent,JNL_10off_120on_50off,691,69021,64696600
odr7p_Bcary_5percent,JNL_10off_120on_50off,692,69121,65245800
odr7p_Bcary_5percent,JNL_10off_120on_50off,693,69221,64634900
odr7p_Bcary_5percent,JNL_10off_120on_50off,694,69321,64428599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,695,69421,64612400
odr7p_Bcary_5percent,JNL_10off_120on_50off,696,69521,64509700
odr7p_Bcary_5percent,JNL_10off_120on_50off,697,69621,64620400
odr7p_Bcary_5percent,JNL_10off_120on_50off,698,69721,64612900
odr7p_Bcary_5percent,JNL_10off_120on_50off,699,69821,64068600
odr7p_Bcary_5percent,JNL_10off_120on_50off,700,69921,64254000
odr7p_Bcary_5percent,JNL_10off_120on_50off,701,70021,64655300
odr7p_Bcary_5percent,JNL_10off_120on_50off,702,70121,64325900
odr7p_Bcary_5percent,JNL_10off_120on_50off,703,70221,64545100
odr7p_Bcary_5percent,JNL_10off_120on_50off,704,70321,64046700
odr7p_Bcary_5percent,JNL_10off_120on_50off,705,70421,64581200
odr7p_Bcary_5percent,JNL_10off_120on_50off,706,70521,64350200
odr7p_Bcary_5percent,JNL_10off_120on_50off,707,70621,64287400
odr7p_Bcary_5percent,JNL_10off_120on_50off,708,70721,64573200
odr7p_Bcary_5percent,JNL_10off_120on_50off,709,70821,64323700
odr7p_Bcary_5percent,JNL_10off_120on_50off,710,70921,64458200
odr7p_Bcary_5percent,JNL_10off_120on_50off,711,71021,64316000.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,712,71121,64320800
odr7p_Bcary_5percent,JNL_10off_120on_50off,713,71221,64274900
odr7p_Bcary_5percent,JNL_10off_120on_50off,714,71321,63922900
odr7p_Bcary_5percent,JNL_10off_120on_50off,715,71421,64162100.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,716,71521,64186100
odr7p_Bcary_5percent,JNL_10off_120on_50off,717,71621,64259700.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,718,71721,64144000
odr7p_Bcary_5percent,JNL_10off_120on_50off,719,71821,64360400
odr7p_Bcary_5percent,JNL_10off_120on_50off,720,71921,64210900.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,721,72021,64453400
odr7p_Bcary_5percent,JNL_10off_120on_50off,722,72121,64320100
odr7p_Bcary_5percent,JNL_10off_120on_50off,723,72221,63987800
odr7p_Bcary_5percent,JNL_10off_120on_50off,724,72321,64167600
odr7p_Bcary_5percent,JNL_10off_120on_50off,725,72421,64290100
odr7p_Bcary_5percent,JNL_10off_120on_50off,726,72521,63871800
odr7p_Bcary_5percent,JNL_10off_120on_50off,727,72621,64037300
odr7p_Bcary_5percent,JNL_10off_120on_50off,728,72721,63950800
odr7p_Bcary_5percent,JNL_10off_120on_50off,729,72821,63724400
odr7p_Bcary_5percent,JNL_10off_120on_50off,730,72921,63963000
odr7p_Bcary_5percent,JNL_10off_120on_50off,731,73021,63975400
odr7p_Bcary_5percent,JNL_10off_120on_50off,732,73121,63892800
odr7p_Bcary_5percent,JNL_10off_120on_50off,733,73221,63728000
odr7p_Bcary_5percent,JNL_10off_120on_50off,734,73321,63740300
odr7p_Bcary_5percent,JNL_10off_120on_50off,735,73421,63544700
odr7p_Bcary_5percent,JNL_10off_120on_50off,736,73521,64107300
odr7p_Bcary_5percent,JNL_10off_120on_50off,737,73621,63805900
odr7p_Bcary_5percent,JNL_10off_120on_50off,738,73721,63725900
odr7p_Bcary_5percent,JNL_10off_120on_50off,739,73821,63786400
odr7p_Bcary_5percent,JNL_10off_120on_50off,740,73921,63516300
odr7p_Bcary_5percent,JNL_10off_120on_50off,741,74021,63609000
odr7p_Bcary_5percent,JNL_10off_120on_50off,742,74121,63926400
odr7p_Bcary_5percent,JNL_10off_120on_50off,743,74221,63863300
odr7p_Bcary_5percent,JNL_10off_120on_50off,744,74321,63310000.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,745,74421,63874800
odr7p_Bcary_5percent,JNL_10off_120on_50off,746,74521,63692500
odr7p_Bcary_5percent,JNL_10off_120on_50off,747,74621,63465500
odr7p_Bcary_5percent,JNL_10off_120on_50off,748,74721,63520100
odr7p_Bcary_5percent,JNL_10off_120on_50off,749,74821,63448800
odr7p_Bcary_5percent,JNL_10off_120on_50off,750,74921,63273800
odr7p_Bcary_5percent,JNL_10off_120on_50off,751,75021,63581200.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,752,75121,63518500
odr7p_Bcary_5percent,JNL_10off_120on_50off,753,75221,63359300
odr7p_Bcary_5percent,JNL_10off_120on_50off,754,75321,63310100
odr7p_Bcary_5percent,JNL_10off_120on_50off,755,75421,63419100.00000001
odr7p_Bcary_5percent,JNL_10off_120on_50off,756,75521,63037700
odr7p_Bcary_5percent,JNL_10off_120on_50off,757,75621,62951400
odr7p_Bcary_5percent,JNL_10off_120on_50off,758,75721,63345500
odr7p_Bcary_5percent,JNL_10off_120on_50off,759,75821,63225100
odr7p_Bcary_5percent,JNL_10off_120on_50off,760,75921,63536600
odr7p_Bcary_5percent,JNL_10off_120on_50off,761,76021,63155599.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,762,76121,63460800
odr7p_Bcary_5percent,JNL_10off_120on_50off,763,76221,63395500
odr7p_Bcary_5percent,JNL_10off_120on_50off,764,76321,62894800
odr7p_Bcary_5percent,JNL_10off_120on_50off,765,76421,63160700
odr7p_Bcary_5percent,JNL_10off_120on_50off,766,76521,63190799.99999999
odr7p_Bcary_5percent,JNL_10off_120on_50off,767,76621,62911500
odr7p_Bcary_5percent,JNL_10off_120on_50off,768,76721,63268400
odr7p_Bcary_5percent,JNL_10off_120on_50off,769,76821,63156600
odr7p_Bcary_5percent,JNL_10off_120on_50off,770,76921,62881200
